Organism,BioProject,BioSample,Run,LibraryName,refGenome
Falco_peregrinus,PRJNA686418,SAMN17255110,SRR13381402,BDSW200013103,GCF_000337955.1
Falco_peregrinus,PRJNA686418,SAMN17118395,SRR13275271,H3322DSXY,GCF_000337955.1
Falco_peregrinus,PRJNA686418,SAMN17118869,SRR13275722,FALjfjRAMDIAAPEI,GCF_000337955.1
Falco_peregrinus,PRJNA686418,SAMN17150318,SRR13298315,H3C5MDSXY,GCF_000337955.1
Falco_peregrinus,PRJNA686418,SAMN17150848,SRR13299792,H3C5MDSXY,GCF_000337955.1
Falco_peregrinus,PRJNA686418,SAMN17132314,SRR13284710,FALjfjRAYDIAAPEI,GCF_000337955.1
Falco_peregrinus,PRJNA686418,SAMN17132232,SRR13284718,FALjfjRAVDIAAPEI,GCF_000337955.1
Falco_peregrinus,PRJNA686418,SAMN17132259,SRR13284738,FALjfjRAXDIABPEI,GCF_000337955.1
Falco_peregrinus,PRJNA686418,SAMN17132315,SRR13284741,FALjfjRAZDIAAPEI,GCF_000337955.1
Falco_peregrinus,PRJNA686418,SAMN17134049,SRR13285863,FALjfjRBBDIAAPEI,GCF_000337955.1
Falco_peregrinus,PRJNA686418,SAMN17141464,SRR13291694,FALjfjRBADIAAPEI,GCF_000337955.1
Falco_peregrinus,PRJNA686418,SAMN17141518,SRR13291718,FALjfjRATDIAAPEI,GCF_000337955.1
Falco_peregrinus,PRJNA686418,SAMN17141580,SRR13291719,FALjfjRAUDIAAPEI,GCF_000337955.1
Falco_peregrinus,PRJNA686418,SAMN17154545,SRR13306816,H3C5MDSXY,GCF_000337955.1
Falco_peregrinus,PRJNA686418,SAMN17120643,SRR13277387,FALjfjRAODIAAPEI,GCF_000337955.1
Falco_peregrinus,PRJNA686418,SAMN17120864,SRR13277473,FALjfjRAPDIAAPEI,GCF_000337955.1
Falco_peregrinus,PRJNA686418,SAMN17120865,SRR13277475,FALjfjRAADIAAPEI,GCF_000337955.1
Falco_peregrinus,PRJNA686418,SAMN17120983,SRR13277490,FALjfjRBCDIAAPEI,GCF_000337955.1
Falco_peregrinus,PRJNA686418,SAMN17125934,SRR13279069,FALjfjRBEDIAAPEI,GCF_000337955.1
Falco_peregrinus,PRJNA686418,SAMN17125939,SRR13279070,FALjfjRAIDIAAPEI,GCF_000337955.1
Falco_peregrinus,PRJNA686418,SAMN17125933,SRR13279071,FALjfjRAFDIAAPEI,GCF_000337955.1
Falco_peregrinus,PRJNA686418,SAMN17125937,SRR13279136,FALjfjRACDIAAPEI,GCF_000337955.1
Falco_peregrinus,PRJNA686418,SAMN17125936,SRR13279232,FALjfjRADDIAAPEI,GCF_000337955.1
Falco_peregrinus,PRJNA686418,SAMN17125938,SRR13279233,FALjfjRBDDIAAPEI,GCF_000337955.1
Falco_peregrinus,PRJNA686418,SAMN17120864,SRR13376018,BDSW200013099,GCF_000337955.1
Falco_peregrinus,PRJNA686418,SAMN17126931,SRR13376020,BDSW200013100,GCF_000337955.1
Falco_peregrinus,PRJNA686418,SAMN17126933,SRR13376021,BDSW200013101,GCF_000337955.1
Falco_peregrinus,PRJNA686418,SAMN17132248,SRR13376033,BDSW200013106,GCF_000337955.1
Falco_peregrinus,PRJNA686418,SAMN17132259,SRR13376034,BDSW200013107,GCF_000337955.1
Falco_peregrinus,PRJNA686418,SAMN17132314,SRR13376035,BDSW200013108,GCF_000337955.1
Falco_peregrinus,PRJNA686418,SAMN17141464,SRR13376036,BDSW200013110,GCF_000337955.1
Falco_peregrinus,PRJNA686418,SAMN17125934,SRR13376037,BDSW200013115,GCF_000337955.1
Falco_peregrinus,PRJNA686418,SAMN17120865,SRR13376038,BDSW200013092,GCF_000337955.1
Falco_peregrinus,PRJNA686418,SAMN17125937,SRR13376039,BDSW200013114,GCF_000337955.1
Falco_peregrinus,PRJNA686418,SAMN17125936,SRR13381401,BDSW200013116,GCF_000337955.1
Falco_peregrinus,PRJNA686418,SAMN17132315,SRR13311279,BDSW200013109,GCF_000337955.1
Falco_peregrinus,PRJNA686418,SAMN17169283,SRR13311280,BDSW200013119,GCF_000337955.1
Falco_peregrinus,PRJNA686418,SAMN17134049,SRR13311281,BDSW200013111,GCF_000337955.1
Falco_peregrinus,PRJNA686418,SAMN17125946,SRR13311282,BDSW200013120,GCF_000337955.1
Falco_peregrinus,PRJNA686418,SAMN17125933,SRR13311299,BDSW200013118,GCF_000337955.1
Falco_peregrinus,PRJNA686418,SAMN17125939,SRR13311495,BDSW200013121,GCF_000337955.1
Falco_peregrinus,PRJNA686418,SAMN17155198,SRR13316926,H3C5MDSXY,GCF_000337955.1
Falco_peregrinus,PRJNA686418,SAMN17155199,SRR13316928,H3C5MDSXY,GCF_000337955.1
Falco_peregrinus,PRJNA686418,SAMN17117209,SRR13320258,BDSW200013093,GCF_000337955.1
Falco_peregrinus,PRJNA686418,SAMN17120643,SRR13336266,BDSW200013098,GCF_000337955.1
Falco_peregrinus,PRJNA686418,SAMN17189680,SRR13336267,BDSW200013097,GCF_000337955.1
Falco_peregrinus,PRJNA686418,SAMN17125935,SRR13279231,FALjfjRAEDIAAPEI,GCF_000337955.1
Falco_peregrinus,PRJNA686418,SAMN17132248,SRR13284634,FALjfjRAWDIAAPEI,GCF_000337955.1
Falco_peregrinus,PRJNA686418,SAMN17188551,SRR13334593,BDSW200013095,GCF_000337955.1
Falco_peregrinus,PRJNA686418,SAMN17132232,SRR13376032,BDSW200013105,GCF_000337955.1
Falco_peregrinus,PRJNA686418,SAMN17117209,SRR13274499,H3C5MDSXY,GCF_000337955.1
Falco_peregrinus,PRJNA686418,SAMN17125935,SRR13308152,BDSW200013117,GCF_000337955.1
