BioProject	Run	Assay Type	AvgSpotLen	Bases	BioSample	Bytes	Center Name	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Experiment	Instrument	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample Name	SRA Study	BioSampleModel	sex	Tissue	Isolate	dev_stage	AGE	Ecotype	Strain	Breed	Cultivar	use_species
PRJNA612146	SRR12601906	WGS	300	8184579300	SAMN14363212	3335038311	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085486	Illumina HiSeq 4000	134	PAIRED	RANDOM	GENOMIC	Hippocampus_hippocampus	ILLUMINA	2020-09-06T00:00:00Z	Hhc_4	SRP280296	Model organism or animal	missing	muscle-134	Not applicable	missing	missing-134	Las Palmas\, Spain	Not applicable	Not applicable	Not applicable-134	0
PRJNA612146	SRR12601908	WGS	300	7527089400	SAMN14363210	3070334447	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085484	Illumina HiSeq 4000	132	PAIRED	RANDOM	GENOMIC	Hippocampus_hippocampus	ILLUMINA	2020-09-06T00:00:00Z	Hhc_2	SRP280296	Model organism or animal	missing	muscle-132	Not applicable	missing	missing-132	Las Palmas\, Spain	Not applicable	Not applicable	Not applicable-132	0
PRJNA612146	SRR12601966	WGS	300	13450940100	SAMN14363223	5655419158	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085426	Illumina HiSeq 4000	145	PAIRED	RANDOM	GENOMIC	Hippocampus_hippocampus	ILLUMINA	2020-09-06T00:00:00Z	Hhc_19	SRP280296	Model organism or animal	missing	muscle-145	Not applicable	missing	missing-145	Tunis\, Tunisia	Not applicable	Not applicable	Not applicable-145	0
PRJNA612146	SRR12601967	WGS	300	9261476400	SAMN14363222	3806909370	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085425	Illumina HiSeq 4000	144	PAIRED	RANDOM	GENOMIC	Hippocampus_hippocampus	ILLUMINA	2020-09-06T00:00:00Z	Hhc_18	SRP280296	Model organism or animal	missing	muscle-144	Not applicable	missing	missing-144	Tunis\, Tunisia	Not applicable	Not applicable	Not applicable-144	0
PRJNA612146	SRR12601973	WGS	300	7071833400	SAMN14363217	2847648352	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085419	Illumina HiSeq 4000	139	PAIRED	RANDOM	GENOMIC	Hippocampus_hippocampus	ILLUMINA	2020-09-06T00:00:00Z	Hhc_11	SRP280296	Model organism or animal	missing	muscle-139	Not applicable	missing	missing-139	Tunis\, Tunisia	Not applicable	Not applicable	Not applicable-139	0
PRJNA612146	SRR12601975	WGS	300	9060041400	SAMN14363215	3684371507	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085417	Illumina HiSeq 4000	137	PAIRED	RANDOM	GENOMIC	Hippocampus_hippocampus	ILLUMINA	2020-09-06T00:00:00Z	Hhc_7	SRP280296	Model organism or animal	missing	muscle-137	Not applicable	missing	missing-137	Las Palmas\, Spain	Not applicable	Not applicable	Not applicable-137	0
PRJNA612146	SRR12601976	WGS	300	6217712100	SAMN14363214	2537192030	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085416	Illumina HiSeq 4000	136	PAIRED	RANDOM	GENOMIC	Hippocampus_hippocampus	ILLUMINA	2020-09-06T00:00:00Z	Hhc_6	SRP280296	Model organism or animal	missing	muscle-136	Not applicable	missing	missing-136	Las Palmas\, Spain	Not applicable	Not applicable	Not applicable-136	0
PRJNA612146	SRR12601907	WGS	300	6397945200	SAMN14363211	2615946186	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085485	Illumina HiSeq 4000	133	PAIRED	RANDOM	GENOMIC	Hippocampus_hippocampus	ILLUMINA	2020-09-06T00:00:00Z	Hhc_3	SRP280296	Model organism or animal	missing	muscle-133	Not applicable	missing	missing-133	Las Palmas\, Spain	Not applicable	Not applicable	Not applicable-133	0
PRJNA612146	SRR12601968	WGS	300	6072767100	SAMN14363221	2469015606	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085424	Illumina HiSeq 4000	143	PAIRED	RANDOM	GENOMIC	Hippocampus_hippocampus	ILLUMINA	2020-09-06T00:00:00Z	Hhc_16	SRP280296	Model organism or animal	missing	muscle-143	Not applicable	missing	missing-143	Tunis\, Tunisia	Not applicable	Not applicable	Not applicable-143	0
PRJNA612146	SRR12601970	WGS	300	6168475200	SAMN14363219	2495882527	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085422	Illumina HiSeq 4000	141	PAIRED	RANDOM	GENOMIC	Hippocampus_hippocampus	ILLUMINA	2020-09-06T00:00:00Z	Hhc_13	SRP280296	Model organism or animal	missing	muscle-141	Not applicable	missing	missing-141	Tunis\, Tunisia	Not applicable	Not applicable	Not applicable-141	0
PRJNA612146	SRR12601974	WGS	300	6554551800	SAMN14363216	2696542103	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085418	Illumina HiSeq 4000	138	PAIRED	RANDOM	GENOMIC	Hippocampus_hippocampus	ILLUMINA	2020-09-06T00:00:00Z	Hhc_8	SRP280296	Model organism or animal	missing	muscle-138	Not applicable	missing	missing-138	Las Palmas\, Spain	Not applicable	Not applicable	Not applicable-138	0
PRJNA612146	SRR12601977	WGS	300	9102016500	SAMN14363213	3732009031	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085487	Illumina HiSeq 4000	135	PAIRED	RANDOM	GENOMIC	Hippocampus_hippocampus	ILLUMINA	2020-09-06T00:00:00Z	Hhc_5	SRP280296	Model organism or animal	missing	muscle-135	Not applicable	missing	missing-135	Las Palmas\, Spain	Not applicable	Not applicable	Not applicable-135	0
PRJNA612146	SRR12601969	WGS	300	6098526300	SAMN14363220	2541869723	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085423	Illumina HiSeq 4000	142	PAIRED	RANDOM	GENOMIC	Hippocampus_hippocampus	ILLUMINA	2020-09-06T00:00:00Z	Hhc_15	SRP280296	Model organism or animal	missing	muscle-142	Not applicable	missing	missing-142	Tunis\, Tunisia	Not applicable	Not applicable	Not applicable-142	0
PRJNA612146	SRR12601965	WGS	300	6972527400	SAMN14363224	2890473907	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085427	Illumina HiSeq 4000	146	PAIRED	RANDOM	GENOMIC	Hippocampus_hippocampus	ILLUMINA	2020-09-06T00:00:00Z	Hhc_20	SRP280296	Model organism or animal	missing	muscle-146	Not applicable	missing	missing-146	Tunis\, Tunisia	Not applicable	Not applicable	Not applicable-146	0
PRJNA612146	SRR12601909	WGS	300	7736523900	SAMN14363209	3125869431	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085483	Illumina HiSeq 4000	131	PAIRED	RANDOM	GENOMIC	Hippocampus_hippocampus	ILLUMINA	2020-09-06T00:00:00Z	Hhc_1	SRP280296	Model organism or animal	missing	muscle-131	Not applicable	missing	missing-131	Las Palmas\, Spain	Not applicable	Not applicable	Not applicable-131	0
PRJNA612146	SRR12601972	WGS	300	8547181200	SAMN14363218	3383197073	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085420	Illumina HiSeq 4000	140	PAIRED	RANDOM	GENOMIC	Hippocampus_hippocampus	ILLUMINA	2020-09-06T00:00:00Z	Hhc_12	SRP280296	Model organism or animal	missing	muscle-140	Not applicable	missing	missing-140	Tunis\, Tunisia	Not applicable	Not applicable	Not applicable-140	0
