BioProject	Run	Assay Type	AvgSpotLen	Bases	BioSample	Bytes	Center Name	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Experiment	Instrument	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample Name	SRA Study	BioSampleModel	sex	Tissue	Isolate	dev_stage	AGE	Ecotype	Strain	Breed	Cultivar	use_species
PRJNA612146	SRR12601982	WGS	300	9578211600	SAMN14363306	3726131861	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085410	Illumina HiSeq 4000	228	PAIRED	RANDOM	GENOMIC	Hippocampus_kelloggi	ILLUMINA	2020-09-06T00:00:00Z	Hkg_21	SRP280296	Model organism or animal	missing	muscle-228	Not applicable	missing	missing-228	Abu Dhabi\, United Arab Emirates	Not applicable	Not applicable	Not applicable-228	0
PRJNA612146	SRR12601985	WGS	300	8009379600	SAMN14363303	3312100080	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085407	Illumina HiSeq 4000	225	PAIRED	RANDOM	GENOMIC	Hippocampus_kelloggi	ILLUMINA	2020-09-06T00:00:00Z	Hkg_17	SRP280296	Model organism or animal	missing	muscle-225	Not applicable	missing	missing-225	Abu Dhabi\, United Arab Emirates	Not applicable	Not applicable	Not applicable-225	0
PRJNA612146	SRR12601986	WGS	300	6062046300	SAMN14363302	2503174832	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085406	Illumina HiSeq 4000	224	PAIRED	RANDOM	GENOMIC	Hippocampus_kelloggi	ILLUMINA	2020-09-06T00:00:00Z	Hkg_16	SRP280296	Model organism or animal	missing	muscle-224	Not applicable	missing	missing-224	Abu Dhabi\, United Arab Emirates	Not applicable	Not applicable	Not applicable-224	0
PRJNA612146	SRR12601988	WGS	300	7525041900	SAMN14363300	3105244137	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085404	Illumina HiSeq 4000	222	PAIRED	RANDOM	GENOMIC	Hippocampus_kelloggi	ILLUMINA	2020-09-06T00:00:00Z	Hkg_14	SRP280296	Model organism or animal	missing	muscle-222	Not applicable	missing	missing-222	Abu Dhabi\, United Arab Emirates	Not applicable	Not applicable	Not applicable-222	0
PRJNA612146	SRR12601994	WGS	300	8587749300	SAMN14363295	3533290291	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085398	Illumina HiSeq 4000	217	PAIRED	RANDOM	GENOMIC	Hippocampus_kelloggi	ILLUMINA	2020-09-06T00:00:00Z	Hkg_9	SRP280296	Model organism or animal	missing	muscle-217	Not applicable	missing	missing-217	Abu Dhabi\, United Arab Emirates	Not applicable	Not applicable	Not applicable-217	0
PRJNA612146	SRR12601996	WGS	300	5766381600	SAMN14363293	2390932537	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085396	Illumina HiSeq 4000	215	PAIRED	RANDOM	GENOMIC	Hippocampus_kelloggi	ILLUMINA	2020-09-06T00:00:00Z	Hkg_7	SRP280296	Model organism or animal	missing	muscle-215	Not applicable	missing	missing-215	Abu Dhabi\, United Arab Emirates	Not applicable	Not applicable	Not applicable-215	0
PRJNA612146	SRR12601998	WGS	300	7000456500	SAMN14363291	2843830931	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085394	Illumina HiSeq 4000	213	PAIRED	RANDOM	GENOMIC	Hippocampus_kelloggi	ILLUMINA	2020-09-06T00:00:00Z	Hkg_5	SRP280296	Model organism or animal	missing	muscle-213	Not applicable	missing	missing-213	Colombo\, Sri Lanka	Not applicable	Not applicable	Not applicable-213	0
PRJNA612146	SRR12601999	WGS	300	6011372700	SAMN14363290	2534702231	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085393	Illumina HiSeq 4000	212	PAIRED	RANDOM	GENOMIC	Hippocampus_kelloggi	ILLUMINA	2020-09-06T00:00:00Z	Hkg_4	SRP280296	Model organism or animal	missing	muscle-212	Not applicable	missing	missing-212	Colombo\, Sri Lanka	Not applicable	Not applicable	Not applicable-212	0
PRJNA612146	SRR12601983	WGS	300	6270909900	SAMN14363305	2564929690	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085409	Illumina HiSeq 4000	227	PAIRED	RANDOM	GENOMIC	Hippocampus_kelloggi	ILLUMINA	2020-09-06T00:00:00Z	Hkg_20	SRP280296	Model organism or animal	missing	muscle-227	Not applicable	missing	missing-227	Abu Dhabi\, United Arab Emirates	Not applicable	Not applicable	Not applicable-227	0
PRJNA612146	SRR12601984	WGS	300	13780057200	SAMN14363304	5723932087	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085408	Illumina HiSeq 4000	226	PAIRED	RANDOM	GENOMIC	Hippocampus_kelloggi	ILLUMINA	2020-09-06T00:00:00Z	Hkg_18	SRP280296	Model organism or animal	missing	muscle-226	Not applicable	missing	missing-226	Abu Dhabi\, United Arab Emirates	Not applicable	Not applicable	Not applicable-226	0
