Sample	Total_alignments	Percent_mapped	Percent_duplicates	Percent_properly_paired	Fraction_reads_pass_filter	Num_filtered_reads
SAMN14363324 	 47960506 	 95.99 	 0.1887990506188571 	 82.52 	 0.9866109718814433 	 45080120
SAMN14363322 	 100844439 	 94.34 	 0.2750694264856786 	 81.02 	 0.9894581686862034 	 95770984
SAMN14363321 	 59533445 	 95.12 	 0.28881441347800385 	 77.0 	 0.9827031757180331 	 55417250
SAMN14363319 	 66454175 	 85.75 	 0.19473819364998513 	 69.07 	 0.9879948382073364 	 63180616
SAMN14363317 	 56460632 	 88.32 	 0.18472683763086464 	 72.64 	 0.9867430083128557 	 53773620
SAMN14363314 	 53114230 	 91.06 	 0.2059230078267161 	 77.24 	 0.9909345853340537 	 50305256
SAMN14363311 	 78207120 	 95.1 	 0.30355763004698294 	 79.33 	 0.9867219762790754 	 74015906
SAMN14363308 	 77373599 	 95.25 	 0.15819978853510486 	 81.71 	 0.9842003536303271 	 73495872
SAMN14363323 	 53493841 	 88.27 	 0.20841870375320404 	 70.05 	 0.9841843486441633 	 50599118
SAMN14363320 	 56327116 	 97.06 	 0.3000158573714301 	 85.55 	 0.9906514000727233 	 53480722
SAMN14363318 	 65326470 	 96.47 	 0.2826216692865848 	 78.91 	 0.986981658908626 	 61637050
SAMN14363316 	 49830646 	 96.97 	 0.34596914517222993 	 77.2 	 0.9841232897314818 	 46249122
SAMN14363315 	 54158979 	 96.16 	 0.21352496323832101 	 76.63 	 0.9856402119608229 	 51074900
SAMN14363313 	 78762079 	 91.18 	 0.31836074311852536 	 78.36 	 0.9890134182277804 	 74822924
SAMN14363312 	 73830734 	 94.75 	 0.3057733788749818 	 78.55 	 0.9877510500337975 	 69755556
SAMN14363310 	 52472492 	 93.08 	 0.20702130937482444 	 80.39 	 0.9895299702386322 	 49909784
SAMN14363309 	 54814926 	 97.23 	 0.2209714558403308 	 73.62 	 0.9821336164098788 	 49744280
SAMN14363307 	 76027322 	 89.3 	 0.2866416891548541 	 75.12 	 0.9879206770738658 	 72130594
