Sample	Total_alignments	Percent_mapped	Percent_duplicates	Percent_properly_paired	Fraction_reads_pass_filter	Num_filtered_reads
SAMN09786120 	 99856508 	 97.11 	 0.091935109527363 	 85.26 	 0.9193007626222021 	 97162898
SAMN09786121 	 92520887 	 97.15 	 0.0951097669437605 	 85.44 	 0.912631127513768 	 89990142
SAMN09786118 	 102663541 	 97.03 	 0.08829228869088004 	 84.72 	 0.9083863129513454 	 99858346
SAMN09786119 	 103596253 	 97.08 	 0.0920365913234333 	 85.35 	 0.9039020322014284 	 100870094
SAMN09786116 	 111456521 	 97.22 	 0.09492249448554024 	 85.25 	 0.9143977909599426 	 108376650
SAMN09786117 	 104819604 	 97.24 	 0.10283937916804188 	 85.38 	 0.9130802975345172 	 101889290
SAMN09786114 	 120935485 	 97.29 	 0.11187627022788224 	 85.99 	 0.9271730286537317 	 117664258
SAMN09786115 	 101781000 	 96.98 	 0.09193486996590719 	 85.11 	 0.9139583871630903 	 99006946
SAMN09786122 	 117765426 	 97.24 	 0.07442773569213769 	 85.0 	 0.9153537071873218 	 114541728
SAMN09786123 	 102207093 	 97.17 	 0.06706392676680473 	 85.43 	 0.9011204261781566 	 99515182
SAMN09786107 	 109863599 	 97.26 	 0.11186538682389241 	 85.46 	 0.9630010680161302 	 106869864
SAMN09786106 	 111069523 	 97.25 	 0.09846711055020917 	 84.93 	 0.9598328123376098 	 107832544
SAMN09786105 	 135285971 	 97.18 	 0.10094445786991468 	 85.02 	 0.9514141788673071 	 131601748
SAMN09786104 	 135085904 	 97.26 	 0.10609334931052465 	 85.45 	 0.9602372109782048 	 131405862
SAMN09786111 	 128136943 	 97.16 	 0.09197701868070944 	 85.03 	 0.903935153631131 	 124668350
SAMN09786110 	 83741468 	 97.09 	 0.08304897401607529 	 84.97 	 0.8981107254171443 	 81508840
SAMN09786109 	 107093903 	 97.25 	 0.10753418894444439 	 85.26 	 0.962011618442831 	 104146664
SAMN09786108 	 110285644 	 97.35 	 0.10956479521486949 	 85.77 	 0.9614743319387908 	 107255300
