Sample	Total_alignments	Percent_mapped	Percent_duplicates	Percent_properly_paired	Fraction_reads_pass_filter	Num_filtered_reads
SAMN09786233 	 118993792 	 98.4 	 0.06885394491840381 	 89.46 	 0.9134814974125861 	 115732338
SAMN09786232 	 121844092 	 98.29 	 0.07876804564311579 	 89.44 	 0.916843527535812 	 118518784
SAMN09786231 	 122235139 	 98.33 	 0.07127546196024696 	 89.49 	 0.9163959701487752 	 118881366
SAMN09786240 	 126162999 	 98.47 	 0.07611986141832282 	 90.12 	 0.9463646486018291 	 122663582
SAMN09786241 	 100261637 	 98.43 	 0.06737662781229076 	 89.84 	 0.9453102876244563 	 97413830
SAMN09786239 	 105854315 	 98.43 	 0.06518823535913486 	 89.89 	 0.9489950563242009 	 102853316
SAMN09786236 	 97798983 	 98.24 	 0.06261074309944512 	 89.83 	 0.9469719617028959 	 95132826
SAMN09786237 	 108274575 	 98.45 	 0.07634901360730346 	 90.0 	 0.9400177081443098 	 105220822
SAMN09786234 	 105234254 	 98.39 	 0.07146328989038113 	 89.76 	 0.9464511916036237 	 102257958
SAMN09786235 	 109725507 	 98.37 	 0.0640566463730261 	 89.72 	 0.9459548333008316 	 106610890
SAMN09786242 	 131145778 	 98.39 	 0.07171142024869455 	 89.93 	 0.9447288335549192 	 127515224
SAMN09786243 	 97833479 	 98.31 	 0.052187625873960794 	 89.43 	 0.9301027814104296 	 95177040
SAMN09786248 	 133420261 	 98.46 	 0.08903350144098429 	 89.89 	 0.9468252927931018 	 129729116
SAMN09786251 	 90165759 	 98.37 	 0.08363351103161012 	 89.26 	 0.9367385452357875 	 87612862
SAMN09786250 	 116913557 	 98.37 	 0.08575373341861457 	 89.59 	 0.9374253453020233 	 113669012
SAMN09786245 	 114033920 	 98.37 	 0.059529874970535086 	 89.44 	 0.938169375999582 	 110886374
SAMN09786247 	 110362113 	 98.24 	 0.08349392512990396 	 89.61 	 0.9440452197725527 	 107285496
SAMN09786246 	 129449380 	 98.29 	 0.09122619204510675 	 89.65 	 0.9423004625148677 	 125874256
SAMN09786253 	 101924097 	 98.3 	 0.08477858773671548 	 89.77 	 0.9443095215618577 	 99110410
SAMN09786252 	 110025880 	 98.43 	 0.0940627695956624 	 89.66 	 0.9382338107834367 	 106984636
SAMN09786249 	 118412481 	 98.2 	 0.09173886830392482 	 89.72 	 0.9378155904075596 	 115174892
SAMN09786238 	 101975630 	 98.37 	 0.06388351805230329 	 89.56 	 0.9451273087402217 	 99078622
SAMN09786244 	 96946969 	 98.05 	 0.06000761096512466 	 88.68 	 0.9246513535507891 	 94229470
SAMN09786230 	 127776948 	 98.45 	 0.0880732728097403 	 89.57 	 0.9284813664003985 	 124143576
