Sample	Total_alignments	Percent_mapped	Percent_duplicates	Percent_properly_paired	Fraction_reads_pass_filter	Num_filtered_reads
SAMN10928600 	 33061310 	 99.02 	 0.2546174970078318 	 95.6 	 0.9805716400798057 	 32585082
SAMN10928599 	 40591025 	 98.87 	 0.27700098728721434 	 95.8 	 0.9823335026151262 	 40005526
SAMN10928598 	 25364808 	 99.07 	 0.15997428405529424 	 95.84 	 0.9800612145378256 	 25001636
SAMN10928595 	 32292664 	 99.05 	 0.16799351084816044 	 95.87 	 0.9814509522060785 	 31829956
SAMN10928594 	 27004440 	 99.07 	 0.16436663748628003 	 95.96 	 0.9813903399700892 	 26611932
SAMN10928597 	 26264365 	 99.07 	 0.1648339870390927 	 95.89 	 0.9816254393382599 	 25891384
SAMN10928596 	 30799003 	 99.07 	 0.1658253353201076 	 95.59 	 0.9812302410830311 	 30354750
SAMN10928591 	 26169283 	 99.06 	 0.15598310431355725 	 95.74 	 0.98088185825716 	 25800316
SAMN10928593 	 25648032 	 99.07 	 0.15922956583959347 	 95.86 	 0.9823658957711306 	 25278642
SAMN10928592 	 28617196 	 99.05 	 0.1606266386126719 	 95.85 	 0.982517382148642 	 28203468
SAMN10928588 	 29719487 	 98.65 	 0.15578798516946138 	 95.51 	 0.9821972994143092 	 29299356
SAMN10928589 	 29316106 	 99.0 	 0.15910158736634394 	 95.84 	 0.9810156729036119 	 28904118
SAMN10928586 	 27976648 	 98.98 	 0.16871445785785344 	 95.97 	 0.9802742990152463 	 27589728
SAMN10928587 	 27078361 	 98.56 	 0.15703420897594209 	 95.44 	 0.9823169266425918 	 26693156
SAMN10928584 	 29473236 	 98.97 	 0.1622617211086017 	 95.8 	 0.9810422408444225 	 29054806
SAMN10928585 	 26633482 	 98.92 	 0.16389666961308327 	 95.98 	 0.9818959208532423 	 26265818
SAMN10928582 	 28376766 	 99.0 	 0.14466356032255404 	 96.0 	 0.9826057194610164 	 27991440
SAMN10928583 	 24727038 	 98.9 	 0.15999688276452684 	 95.84 	 0.9797097970063787 	 24388108
SAMN10928580 	 32153367 	 98.45 	 0.15747965057594124 	 95.35 	 0.9809165396093915 	 31712298
SAMN10928581 	 24335610 	 98.91 	 0.16316114533393655 	 95.81 	 0.9819079993220574 	 23996502
SAMN10928579 	 41785072 	 97.5 	 0.2700499834007705 	 94.34 	 0.9826912561472428 	 41176446
SAMN10928578 	 24127471 	 98.92 	 0.1573350145151972 	 95.49 	 0.9799758027737444 	 23795892
SAMN10928573 	 27479240 	 98.93 	 0.16073861576957732 	 95.62 	 0.9807968953138868 	 27086252
SAMN10928572 	 28094351 	 98.95 	 0.162297644818348 	 95.87 	 0.9808566695610551 	 27700230
SAMN10928571 	 35299964 	 98.98 	 0.2802126653726899 	 95.4 	 0.9790901867781244 	 34764708
SAMN10928577 	 25752970 	 98.9 	 0.17150860658013425 	 95.87 	 0.9818110718334955 	 25393322
SAMN10928576 	 29730770 	 98.99 	 0.159396746199308 	 95.79 	 0.9821500355032584 	 29304114
SAMN10928575 	 28633396 	 98.84 	 0.16421558937682418 	 95.65 	 0.9813690607198635 	 28233560
SAMN10928574 	 29329574 	 98.45 	 0.17434034329990608 	 95.31 	 0.9817835221525857 	 28910438
SAMN10928590 	 24981736 	 99.07 	 0.16470256510596382 	 96.02 	 0.9816979948326263 	 24629016
