Sample	Total_alignments	Percent_mapped	Percent_duplicates	Percent_properly_paired	Fraction_reads_pass_filter	Num_filtered_reads
SAMN11458497 	 151625068 	 93.11 	 0.03008788098284645 	 90.26 	 0.9648320082729883 	 150831690
SAMN11458498 	 135064958 	 98.7 	 0.03248488775304695 	 95.28 	 0.9687491659863039 	 134304296
SAMN11458504 	 177308086 	 98.72 	 0.02855402770520009 	 95.49 	 0.958692242861964 	 176365040
SAMN11458505 	 268568959 	 96.14 	 0.04190626884769658 	 91.05 	 0.9468784907454543 	 266832510
SAMN11458506 	 191840401 	 98.77 	 0.02567350763617305 	 96.01 	 0.9671965671111127 	 190939178
SAMN11458507 	 197681464 	 98.84 	 0.0311818562816795 	 96.71 	 0.9735146978317568 	 196829598
SAMN11458508 	 270008883 	 96.32 	 0.01835613312025738 	 90.92 	 0.9315254437683835 	 268505940
SAMN11458509 	 188279480 	 98.75 	 0.024571966100607457 	 95.77 	 0.9551213123340389 	 187317408
SAMN11458510 	 166430448 	 98.73 	 0.03009607352616151 	 95.33 	 0.9529462273849674 	 165535138
SAMN11458511 	 280949455 	 96.56 	 0.023980694320976704 	 91.26 	 0.9316733419750673 	 279362546
SAMN11458521 	 207344907 	 98.71 	 0.022242268048570876 	 95.31 	 0.9509579234279267 	 206252954
SAMN11458513 	 303535387 	 98.65 	 0.027725446061417545 	 94.75 	 0.9658077451260247 	 301551222
SAMN11458514 	 302880203 	 96.41 	 0.02105772492499287 	 89.63 	 0.9295327281983248 	 300713092
SAMN11458517 	 227788718 	 98.61 	 0.026265563336635486 	 94.2 	 0.9635681570039155 	 226114176
SAMN11458518 	 198329327 	 98.91 	 0.06120930869694324 	 95.99 	 0.974966295080129 	 196710512
SAMN11458519 	 151524668 	 96.47 	 0.01897956971600162 	 90.12 	 0.9355559764961011 	 150500334
SAMN11458520 	 152161990 	 98.58 	 0.029166048630147386 	 93.95 	 0.9537726017071537 	 151135270
SAMN11458522 	 203824510 	 98.7 	 0.026394534200033157 	 94.91 	 0.9637810334558345 	 202281804
SAMN11458523 	 180277665 	 98.64 	 0.02477102196769633 	 94.54 	 0.9697902784974254 	 178885164
SAMN11458495 	 195020710 	 98.11 	 0.019015965022381467 	 89.87 	 0.9445559625565833 	 193239726
SAMN11458496 	 171531047 	 98.14 	 0.019256368207208576 	 90.84 	 0.9429288866637978 	 170084696
SAMN11458515 	 160042680 	 98.03 	 0.01718938348195619 	 85.33 	 0.9297927543239468 	 158024458
SAMN11458516 	 152504307 	 97.11 	 0.012529810059725068 	 88.18 	 0.9289749615380775 	 151068028
SAMN11458500 	 234905435 	 98.55 	 0.09751432528583258 	 92.75 	 0.948782219604373 	 232057106
SAMN11458501 	 211399890 	 98.47 	 0.10403462366986095 	 92.14 	 0.9367536089828367 	 208791796
SAMN11458502 	 169685627 	 98.25 	 0.1379807849017171 	 94.88 	 0.9785496293338691 	 168262556
SAMN11458503 	 288814514 	 96.38 	 0.0190868524010535 	 87.78 	 0.9311781803665234 	 286141676
