Sample	Total_alignments	Percent_mapped	Percent_duplicates	Percent_properly_paired	Fraction_reads_pass_filter	Num_filtered_reads
SAMN09245601 	 89464824 	 98.35 	 0.046266094482005575 	 95.5 	 0.889466755161959 	 88700802
SAMN09245600 	 103769307 	 98.51 	 0.013331697396803469 	 97.1 	 0.9355869435015345 	 103482800
SAMN09245593 	 87301624 	 98.41 	 0.018921034046285326 	 95.54 	 0.9042399172353688 	 86637856
SAMN09245592 	 126995327 	 98.71 	 0.029862547619567137 	 96.52 	 0.885069074998023 	 126065104
SAMN09245595 	 85376017 	 98.37 	 0.16403388787743517 	 95.34 	 0.8817835300859883 	 84650226
SAMN09245594 	 109732517 	 98.47 	 0.019202576024023945 	 96.96 	 0.935611398793777 	 109417444
SAMN09245597 	 12684661 	 98.45 	 0.18475101541933206 	 96.34 	 0.574193151867854 	 12649714
SAMN09245596 	 113144754 	 98.52 	 0.023229269648683843 	 96.2 	 0.9149085733535686 	 112426304
SAMN09245599 	 121579474 	 98.5 	 0.09539908850074479 	 95.24 	 0.9006925254022258 	 120527098
SAMN09245598 	 95559456 	 98.33 	 0.03562617602176388 	 92.53 	 0.8696542945928761 	 93769102
SAMN09245591 	 98706701 	 98.41 	 0.023083630360617564 	 96.52 	 0.9171039287059821 	 98295034
SAMN09245590 	 82372122 	 98.72 	 0.008362817216242165 	 96.68 	 0.9179333517940808 	 81798506
SAMN09245585 	 23686158 	 98.55 	 0.12369173590752877 	 96.66 	 0.5817479273597869 	 23616526
SAMN09245584 	 128633799 	 98.82 	 0.01266184325318729 	 97.2 	 0.9313572447923462 	 127891112
SAMN09245583 	 89974465 	 98.69 	 0.10297655006895567 	 96.34 	 0.876569410684394 	 89265900
SAMN09245582 	 119011652 	 98.65 	 0.01163345753741827 	 97.28 	 0.937313547515807 	 118671388
SAMN09245589 	 104975257 	 98.76 	 0.030343426546695664 	 96.66 	 0.8972031936288417 	 104146550
SAMN09245588 	 109659795 	 98.7 	 0.012629414454039423 	 96.71 	 0.9181169824796188 	 109048230
SAMN09245587 	 139120483 	 98.69 	 0.07962683683322175 	 96.8 	 0.8743123222351082 	 138353560
SAMN09245586 	 158467544 	 98.77 	 0.026558018719593457 	 96.4 	 0.8989847434436882 	 157033756
SAMN09245602 	 116301267 	 98.84 	 0.014513057712432316 	 97.19 	 0.9310911189129315 	 115651664
SAMN09245603 	 103497404 	 98.79 	 0.011927448924226158 	 97.46 	 0.9210476159733326 	 103232636
SAMN09245604 	 123085941 	 98.87 	 0.03400720639573288 	 97.03 	 0.906515497881629 	 122117660
SAMN09245605 	 121763819 	 98.78 	 0.016827781986700006 	 95.57 	 0.9082822256092402 	 120021456
SAMN14732662 	 168859220 	 98.53 	 0.1278460720119399 	 95.51 	 0.7866836736633924 	 167577948
SAMN14732661 	 77681697 	 98.55 	 0.15322443329218208 	 95.51 	 0.8218453875547598 	 77074600
SAMN14732659 	 205848715 	 98.53 	 0.15168522669670295 	 95.26 	 0.8097176668517477 	 204216130
SAMN14732712 	 203897866 	 98.59 	 0.15100466034303664 	 94.73 	 0.9618827585145268 	 202328966
SAMN14732711 	 93962299 	 98.58 	 0.14474334009217887 	 94.83 	 0.9325665305722467 	 93184644
SAMN14732710 	 125069175 	 98.58 	 0.05181602900954612 	 95.79 	 0.9615514566777742 	 124132068
SAMN14732709 	 147768296 	 98.61 	 0.0656844415394761 	 95.83 	 0.9571074012025913 	 146674550
SAMN14732708 	 138622415 	 98.58 	 0.06498685656284375 	 95.81 	 0.9470380858029198 	 137564720
SAMN14732707 	 108223579 	 98.6 	 0.04950304776004497 	 95.97 	 0.9456788515460273 	 107457138
SAMN14732706 	 131868396 	 98.56 	 0.06316521814673472 	 95.73 	 0.9482677635799461 	 130876484
SAMN14732705 	 130963545 	 98.57 	 0.06883416297260432 	 95.74 	 0.9537532510278351 	 129943734
SAMN14732704 	 129518625 	 98.54 	 0.06650645804802205 	 95.75 	 0.9631569914236648 	 128544764
SAMN14732703 	 80983450 	 98.59 	 0.15583551947959737 	 95.22 	 0.9581816420243088 	 80383644
SAMN14732658 	 226642776 	 98.52 	 0.13418267079467822 	 95.29 	 0.7972500559464937 	 224882782
SAMN14732702 	 92839563 	 98.59 	 0.13526214034419787 	 95.48 	 0.954701265016999 	 92151056
SAMN14732701 	 119855505 	 98.63 	 0.07436892448119091 	 95.87 	 0.9696420664341976 	 118972512
SAMN14732700 	 120811950 	 98.58 	 0.05336817260213083 	 95.93 	 0.9633611538314013 	 119953284
SAMN14732699 	 92139601 	 98.59 	 0.13191134830288662 	 95.51 	 0.9552899802388268 	 91466486
SAMN14732698 	 126110152 	 98.6 	 0.06325263171516914 	 95.87 	 0.9569511007048893 	 125171204
SAMN14732697 	 203365709 	 98.58 	 0.14584449436359992 	 95.04 	 0.9653384829026558 	 201835978
SAMN14732696 	 133722121 	 98.57 	 0.06237281414344303 	 95.8 	 0.9599323982469049 	 132746688
SAMN14732695 	 104115618 	 98.57 	 0.14091260544599563 	 95.18 	 0.9622902139631581 	 103319372
SAMN14732693 	 134597854 	 98.6 	 0.05429668291739629 	 95.83 	 0.9550007690718488 	 133600694
SAMN14732657 	 166743943 	 98.54 	 0.14272445266572592 	 95.49 	 0.7771659914769824 	 165503280
SAMN14732692 	 126945086 	 98.59 	 0.1189985172013669 	 95.34 	 0.9600206651207851 	 126003776
SAMN14732691 	 181483318 	 98.6 	 0.14438084606762588 	 95.27 	 0.9431808561127637 	 180142456
SAMN14732690 	 264390840 	 98.59 	 0.14527007819181634 	 94.95 	 0.9627208536392194 	 262388656
SAMN14732689 	 249369797 	 98.6 	 0.14531856478192506 	 95.4 	 0.9662062788303327 	 247467272
SAMN14732688 	 161402355 	 98.62 	 0.06639714767482792 	 95.8 	 0.9544420615842205 	 160229456
SAMN14732687 	 337231983 	 98.58 	 0.15904181306551818 	 94.78 	 0.9604312354817434 	 334654060
SAMN14732686 	 116623182 	 98.62 	 0.04742912948473658 	 95.91 	 0.9512863498724982 	 115759066
SAMN14732685 	 127907286 	 98.58 	 0.05239157369033692 	 95.86 	 0.960248890622372 	 126958560
SAMN14732684 	 139879756 	 98.6 	 0.06200927316458859 	 95.87 	 0.9557494103218324 	 138837588
SAMN14732683 	 152395519 	 98.48 	 0.18688093447157064 	 94.57 	 0.9571481073806897 	 150751160
SAMN14732656 	 141919425 	 98.54 	 0.1749563035504125 	 95.3 	 0.8268029121826701 	 140811830
SAMN14732681 	 118497889 	 98.47 	 0.14766623395291034 	 94.74 	 0.9713831287428885 	 117334730
SAMN14732679 	 228666979 	 98.62 	 0.16389359392376457 	 94.98 	 0.8958495615347811 	 225820420
SAMN14732678 	 230446432 	 98.51 	 0.1880504793408995 	 95.04 	 0.9598147115662121 	 228182660
SAMN14732677 	 266367812 	 98.48 	 0.18407175638774254 	 94.87 	 0.9626690588364266 	 263546562
SAMN14732676 	 374130817 	 98.39 	 0.18727876137506203 	 94.35 	 0.9573991793658269 	 369981224
SAMN14732675 	 143128466 	 98.5 	 0.17246548984881876 	 94.76 	 0.9625383701245794 	 141533696
SAMN14732674 	 265530308 	 98.53 	 0.161160623517222 	 95.5 	 0.8649543736314221 	 263163266
SAMN14732673 	 134919291 	 98.53 	 0.1825554879324114 	 95.11 	 0.9663659287447935 	 133742704
SAMN14732655 	 128552416 	 98.59 	 0.05260532793098187 	 95.67 	 0.951253410955662 	 127521486
SAMN14732672 	 394700858 	 98.48 	 0.16970517961225207 	 95.38 	 0.8242907519862771 	 391471854
SAMN14732671 	 172295891 	 98.54 	 0.19585555873761376 	 94.98 	 0.9620686740847711 	 170704736
SAMN14732670 	 322069093 	 98.54 	 0.1903951118960676 	 94.95 	 0.9674491117163938 	 319018502
SAMN14732669 	 242790608 	 98.54 	 0.2001324326351207 	 94.91 	 0.9633709337500678 	 240550202
SAMN14732668 	 190019284 	 98.55 	 0.15063891094337561 	 95.11 	 0.9560518282737772 	 188278866
SAMN14732667 	 222425091 	 98.49 	 0.17278089817663603 	 95.0 	 0.9624018690184438 	 220321428
SAMN14732666 	 198836270 	 98.42 	 0.18173759244226417 	 94.71 	 0.9594797891027311 	 196816648
SAMN14732664 	 151434828 	 98.54 	 0.1399940573776067 	 94.84 	 0.8080373419370203 	 149868394
SAMN14732663 	 267749695 	 98.52 	 0.14634893234892388 	 95.45 	 0.837469171586168 	 265397394
SAMN14732654 	 115776712 	 98.56 	 0.056572102341272225 	 95.59 	 0.9560260569234988 	 114835588
SAMN14732653 	 100680617 	 98.6 	 0.04529189565852581 	 95.86 	 0.9593828162239191 	 99907020
SAMN14732682 	 139474972 	 98.55 	 0.18054265678576367 	 95.17 	 0.9560941464132914 	 138095680
SAMN14732680 	 267552445 	 98.52 	 0.20734056457604041 	 95.23 	 0.9681047771500804 	 265024958
SAMN14732665 	 177587934 	 98.55 	 0.1560952333619693 	 95.16 	 0.9668752479921301 	 175919372
SAMN14732660 	 116618377 	 98.6 	 0.04891842217972216 	 95.77 	 0.9485764914932532 	 115673464
