Sample	Total_alignments	Percent_mapped	Percent_duplicates	Percent_properly_paired	Fraction_reads_pass_filter	Num_filtered_reads
SAMN14363244 	 58090968 	 96.64 	 0.2410341311578764 	 78.64 	 0.9882522522213762 	 55363672
SAMN14363242 	 138100422 	 94.07 	 0.24714832515138874 	 83.05 	 0.9867254573944417 	 131326794
SAMN14363240 	 58217740 	 96.75 	 0.19700605004591384 	 88.14 	 0.9839031407048061 	 55636948
SAMN14363237 	 45887203 	 92.81 	 0.18971069123563708 	 79.85 	 0.9833502864154662 	 43217010
SAMN14363235 	 56008665 	 97.1 	 0.19465007780492535 	 87.47 	 0.9820991779978896 	 53416500
SAMN14363233 	 44832582 	 96.98 	 0.18502936101248865 	 80.81 	 0.9828465320001153 	 42634654
SAMN14363232 	 47461018 	 96.58 	 0.18964477331691454 	 80.62 	 0.9835600421262765 	 45293056
SAMN14363230 	 56008474 	 97.17 	 0.22016686260725477 	 80.91 	 0.9832330227086217 	 53431372
SAMN14363229 	 50694092 	 96.7 	 0.19538842908952783 	 85.91 	 0.9837598490807524 	 48405502
SAMN14363228 	 43340305 	 95.84 	 0.1845198597471799 	 76.25 	 0.9816144763044288 	 41308962
SAMN14363226 	 43197962 	 96.56 	 0.18416718362778317 	 79.4 	 0.9833448986120135 	 41118386
SAMN14363225 	 41872389 	 96.12 	 0.17637238228752602 	 79.58 	 0.9819090121652201 	 39973184
SAMN14363246 	 82414244 	 96.49 	 0.22628183060200127 	 78.98 	 0.990691822120741 	 79030536
SAMN14363245 	 86583992 	 95.17 	 0.18100381650224676 	 78.75 	 0.9875930152022718 	 82999466
SAMN14363243 	 42446186 	 97.36 	 0.18074592143567386 	 80.63 	 0.9818683066638252 	 40203346
SAMN14363241 	 49887440 	 96.23 	 0.18665854571812063 	 84.86 	 0.9848242484934683 	 47692206
SAMN14363239 	 44766649 	 96.65 	 0.18792655219737353 	 84.71 	 0.981838458778086 	 42688292
SAMN14363236 	 44015640 	 97.46 	 0.20592003206133092 	 84.44 	 0.9828736320213313 	 41906958
SAMN14363234 	 55192459 	 96.67 	 0.1972578536498981 	 78.24 	 0.9823570511541865 	 51405658
SAMN14363231 	 46263538 	 97.31 	 0.2081690552936094 	 82.5 	 0.9836425577331799 	 44068184
SAMN14363227 	 45216391 	 94.28 	 0.17347793192959607 	 76.94 	 0.9799735423521957 	 42863394
SAMN14363238 	 52196575 	 96.95 	 0.1999442108988952 	 83.86 	 0.9844637723180204 	 49273540
