Sample	Total_alignments	Percent_mapped	Percent_duplicates	Percent_properly_paired	Fraction_reads_pass_filter	Num_filtered_reads
SAMD00131486 	 55528504 	 98.5 	 0.23622804605000705 	 73.63 	 0.9646265721129009 	 51349484
SAMD00131488 	 57994979 	 98.67 	 0.23543029475017138 	 63.7 	 0.9579166051245261 	 52299120
SAMD00131634 	 53424061 	 98.25 	 0.259108026250569 	 86.34 	 0.9700766086825674 	 51728854
SAMD00131636 	 54578555 	 98.37 	 0.22538584980859241 	 81.23 	 0.9690226577721215 	 51663224
SAMD00131637 	 53191381 	 98.44 	 0.23029830716371136 	 85.31 	 0.9688145585144086 	 51564188
SAMD00131638 	 53718892 	 98.47 	 0.2226145133447652 	 82.8 	 0.9693028257042061 	 51523598
SAMD00131639 	 53709754 	 98.55 	 0.23162221148881076 	 83.24 	 0.9683542381506208 	 51395254
SAMD00131640 	 58764307 	 98.92 	 0.22467931086126822 	 61.14 	 0.9583080458292873 	 51539248
SAMD00131641 	 52789896 	 98.5 	 0.24014608780437832 	 86.26 	 0.962947587403547 	 51128018
SAMD00131642 	 52801538 	 98.46 	 0.23361855482315685 	 87.9 	 0.967507733225036 	 51487354
SAMD00131643 	 54702165 	 98.35 	 0.25101719465765204 	 74.14 	 0.961275787478527 	 51093598
SAMD00131635 	 53664428 	 98.26 	 0.2354954570651531 	 84.43 	 0.9678183747638904 	 51613872
