Sample	Total_alignments	Percent_mapped	Percent_duplicates	Percent_properly_paired	Fraction_reads_pass_filter	Num_filtered_reads
SAMN09469396 	 52156268 	 98.01 	 0.20527666971877664 	 89.04 	 0.9336961971306923 	 50182236
SAMN09469395 	 50298366 	 98.07 	 0.2109038492423392 	 89.62 	 0.942531446072136 	 48371990
SAMN09469380 	 36695959 	 98.32 	 0.20736768318277224 	 89.53 	 0.938634638219386 	 35281166
SAMN09469387 	 19901503 	 98.2 	 0.2131002367007155 	 89.71 	 0.9188308629584213 	 19155150
SAMN09469382 	 29381736 	 98.29 	 0.2127100999069626 	 90.01 	 0.9340535930087179 	 28266894
SAMN09469381 	 26707411 	 98.24 	 0.20250865948781033 	 90.07 	 0.9358554965145958 	 25698270
SAMN09469384 	 17044960 	 98.27 	 0.2076482432343637 	 89.8 	 0.933208778233251 	 16404222
SAMN09469383 	 23523696 	 98.12 	 0.20949484298725846 	 89.74 	 0.933638966637712 	 22635834
SAMN09469394 	 15762294 	 97.84 	 0.20753527373617064 	 89.08 	 0.9312419234245246 	 15130450
SAMN09469385 	 16876767 	 98.25 	 0.1984704771950694 	 90.3 	 0.9165336127052494 	 16233746
SAMN09469393 	 31684192 	 98.28 	 0.20807770638430673 	 89.93 	 0.9342427237132396 	 30479880
SAMN09469392 	 8743842 	 98.16 	 0.2156125419466637 	 89.56 	 0.9203770067866472 	 8413608
SAMN09469390 	 26848321 	 98.2 	 0.22062109582196965 	 89.93 	 0.9184895714689726 	 25845604
SAMN09469391 	 18788120 	 98.29 	 0.21225178463837788 	 89.74 	 0.9321225508621965 	 18077650
SAMN09469386 	 39830234 	 95.03 	 0.20386410484055906 	 86.87 	 0.9506872786984008 	 38352630
SAMN09469388 	 21562832 	 98.18 	 0.21332332413478897 	 89.96 	 0.917524056850168 	 20754930
SAMN09469397 	 47582144 	 97.41 	 0.22903568615991746 	 88.94 	 0.9550506998219376 	 45755566
SAMN09469398 	 44939237 	 98.28 	 0.22482589101368142 	 89.39 	 0.943524578072862 	 43187792
SAMN09469399 	 41824560 	 97.94 	 0.21920111054366143 	 88.9 	 0.9407505309437436 	 40191668
SAMN09469378 	 28332968 	 98.08 	 0.20887052849528506 	 89.7 	 0.9148038629094463 	 27282492
SAMN09469379 	 27133289 	 98.3 	 0.22153919489819313 	 89.72 	 0.9183502552856067 	 26106648
SAMN09469389 	 15655305 	 98.02 	 0.2163768767200639 	 89.36 	 0.9210379804297573 	 15070950
