Sample	Total_alignments	Percent_mapped	Percent_duplicates	Percent_properly_paired	Fraction_reads_pass_filter	Num_filtered_reads
SAMN14363362 	 53102621 	 95.7 	 0.207900039434965 	 80.79 	 0.9881125575576818 	 50469418
SAMN14363360 	 52973297 	 95.72 	 0.2007888993581049 	 83.01 	 0.989217938180428 	 50411292
SAMN14363357 	 109833660 	 91.46 	 0.18982838230101773 	 78.0 	 0.9895093784718876 	 104513542
SAMN14363353 	 71568268 	 95.5 	 0.27521181594055066 	 80.84 	 0.9860397703979418 	 68018956
SAMN14363351 	 52891553 	 96.11 	 0.26392030878730294 	 81.41 	 0.9854841421817259 	 50167174
SAMN14363350 	 62471154 	 94.21 	 0.28727964589864946 	 79.31 	 0.9897518010243861 	 59323304
SAMN14363346 	 56536103 	 96.47 	 0.19747132199755615 	 82.84 	 0.9833483429615858 	 53684768
SAMN14363344 	 55694129 	 93.58 	 0.15682697901604672 	 79.92 	 0.9869966831715513 	 52842316
SAMN14363359 	 59849437 	 94.79 	 0.20691389294104806 	 80.72 	 0.9880964618283281 	 56924832
SAMN14363358 	 59856395 	 96.54 	 0.23068714712939195 	 82.65 	 0.9892019431298349 	 56873224
SAMN14363356 	 78139411 	 93.73 	 0.21178504916040383 	 79.18 	 0.9874302819558305 	 74020754
SAMN14363355 	 53724289 	 95.66 	 0.2546807459843722 	 81.84 	 0.9842454158538824 	 50939840
SAMN14363354 	 55065783 	 93.44 	 0.2531001148208498 	 79.63 	 0.9844218218716889 	 52302546
SAMN14363349 	 59427182 	 95.92 	 0.2797649398889552 	 82.69 	 0.9851072670512901 	 56373250
SAMN14363348 	 52285430 	 94.8 	 0.24530768896803565 	 79.12 	 0.9880534826457785 	 49605812
SAMN14363347 	 64076061 	 93.59 	 0.2837234017865112 	 78.88 	 0.9895502080164524 	 60804478
SAMN14363345 	 66281393 	 94.98 	 0.21296295025060805 	 80.43 	 0.9865953114689358 	 62845484
SAMN14363361 	 53343591 	 95.83 	 0.22128887048492854 	 82.7 	 0.9887561224695001 	 50740520
SAMN14363352 	 47272747 	 92.12 	 0.24920223062137684 	 78.26 	 0.9867093785993202 	 44958584
