Sample	Total_alignments	Percent_mapped	Percent_duplicates	Percent_properly_paired	Fraction_reads_pass_filter	Num_filtered_reads
SAMN13737514 	 51679278 	 99.34 	 0.1385509100959189 	 97.05 	 0.9788451022815929 	 51339760
SAMN13737513 	 43244836 	 98.97 	 0.13149285616437534 	 95.62 	 0.9772239876415535 	 42905842
SAMN13737512 	 40235296 	 99.1 	 0.1334218344013177 	 96.84 	 0.983055427689475 	 39935742
SAMN13737511 	 39991577 	 99.15 	 0.1329154636737631 	 96.44 	 0.9771868135654541 	 39704224
SAMN13737510 	 39236032 	 99.22 	 0.12868964425352697 	 97.22 	 0.9850758157441083 	 38955426
SAMN13737509 	 62806556 	 99.09 	 0.13737785590408746 	 96.17 	 0.9769853712946514 	 62364298
SAMN13737508 	 41115458 	 99.21 	 0.1290629427015017 	 96.5 	 0.9768435791400574 	 40829514
SAMN13737507 	 40422224 	 99.13 	 0.12093199028336492 	 97.0 	 0.9837735278403461 	 40125588
SAMN13737506 	 40148746 	 99.4 	 0.12090556950396408 	 97.51 	 0.9717034078954863 	 39887082
SAMN13737505 	 42168364 	 99.16 	 0.12386997038822753 	 96.92 	 0.9842548283208827 	 41863724
