Sample	Total_alignments	Percent_mapped	Percent_duplicates	Percent_properly_paired	Fraction_reads_pass_filter	Num_filtered_reads
SAMEA6815677 	 162404653 	 99.77 	 0.1141428318559321 	 97.37 	 0.9158779587805295 	 161057586
SAMEA6815678 	 124004075 	 99.83 	 0.08119858964312261 	 97.68 	 0.949709321716274 	 122956522
SAMEA6815680 	 125119001 	 99.8 	 0.06710900768780914 	 97.57 	 0.9105169717590264 	 124186364
SAMEA6815683 	 121713628 	 99.83 	 0.07827026567641218 	 97.69 	 0.945510871706898 	 120677818
SAMEA6815687 	 131139885 	 99.81 	 0.08301765706138907 	 97.76 	 0.9448349943279545 	 130136984
SAMEA6815688 	 198715762 	 99.76 	 0.18513925936081507 	 97.35 	 0.9765073876079823 	 197269718
SAMEA6815689 	 193338002 	 99.78 	 0.17152790272447319 	 97.39 	 0.978806867925587 	 192011494
SAMEA6815690 	 48066808 	 99.72 	 0.21109306863064425 	 97.5 	 0.9725212047013152 	 47753734
SAMEA6815691 	 129799315 	 99.77 	 0.021333402260250756 	 97.57 	 0.9601067039466086 	 128959426
SAMEA6815692 	 147420366 	 99.72 	 0.23656521107809486 	 97.52 	 0.9766267296052346 	 146366378
SAMEA6815693 	 191563403 	 99.72 	 0.20981102011431693 	 97.33 	 0.9754887666957905 	 190230876
SAMEA6815694 	 184957062 	 99.73 	 0.18393195497450104 	 97.32 	 0.975759827494479 	 183666400
SAMEA6815697 	 204753264 	 99.77 	 0.20238880782872404 	 97.35 	 0.9762406526042157 	 203396616
SAMEA6815698 	 192543966 	 99.73 	 0.20632303792890608 	 97.25 	 0.9709124496606301 	 191260960
SAMEA6815679 	 140764456 	 99.79 	 0.12700294170852336 	 97.66 	 0.9449128536760479 	 139622266
SAMEA6815681 	 118988212 	 99.8 	 0.0913994068588912 	 97.55 	 0.9267290293776634 	 118000348
