Sample	Total_alignments	Percent_mapped	Percent_duplicates	Percent_properly_paired	Fraction_reads_pass_filter	Num_filtered_reads
SAMEA104152058 	 50877552 	 98.96 	 0.005169568693084919 	 95.53 	 0.9607995535208564 	 50414098
SAMEA104152947 	 60785303 	 98.99 	 0.006925884699464277 	 91.09 	 0.9639372359029579 	 60246752
SAMEA104152948 	 60974192 	 98.94 	 0.00912796023602904 	 87.95 	 0.9519294620198687 	 60417160
SAMEA104152949 	 54672755 	 98.73 	 0.009843641499317164 	 84.45 	 0.955011514092344 	 53944364
SAMEA104152950 	 60615633 	 98.48 	 0.00454301945506368 	 91.27 	 0.9479428511483934 	 60254482
SAMEA104152951 	 51461091 	 98.65 	 0.004136737015544424 	 91.03 	 0.9527779858231762 	 51165022
SAMEA104152952 	 46787164 	 98.7 	 0.004530045890364289 	 89.36 	 0.9515956211482681 	 46456824
SAMEA104152953 	 37313571 	 97.82 	 0.010690694814495241 	 84.95 	 0.9706591366719796 	 37078088
SAMEA104152954 	 42466214 	 98.43 	 0.005195188815277953 	 82.29 	 0.9596287747286433 	 42045630
SAMEA104152955 	 53689203 	 99.05 	 0.0084769930371289 	 87.35 	 0.9568296297449064 	 53121830
SAMEA104152957 	 462173151 	 98.17 	 0.4674672177138217 	 95.14 	 0.9672889640433727 	 459623830
SAMEA104152958 	 459172361 	 98.17 	 0.47343253528275847 	 95.27 	 0.9711411759428608 	 456594134
SAMEA104152959 	 34810460 	 98.75 	 0.018995382422409817 	 90.84 	 0.9407779729308633 	 34610612
SAMEA104152960 	 18699557 	 98.74 	 0.013004907014642112 	 90.69 	 0.9541130730181983 	 18590794
SAMEA104157447 	 35323974 	 98.44 	 0.03164550511785565 	 83.82 	 0.962210312449641 	 35073276
SAMEA104157448 	 41062992 	 98.45 	 0.03073227104347389 	 84.01 	 0.9699096193443585 	 40775400
SAMEA104157449 	 50915874 	 98.41 	 0.028739543977974336 	 80.82 	 0.9600955089988249 	 50577288
SAMEA104157450 	 54364989 	 98.48 	 0.017855646029837326 	 81.83 	 0.9666744880225882 	 53837648
SAMEA104157451 	 51438944 	 98.58 	 0.015865897247035243 	 84.04 	 0.9700096444981465 	 51076758
SAMEA104157452 	 46242118 	 98.54 	 0.010031979936559134 	 87.81 	 0.9576846409032709 	 45810546
SAMEA104157453 	 46897642 	 98.43 	 0.0052700517437529164 	 85.68 	 0.9588912233262186 	 46451370
SAMEA104157454 	 53916143 	 98.78 	 0.013317940788160607 	 86.29 	 0.9632335385078291 	 53397564
SAMEA104157455 	 48234553 	 98.55 	 0.004418284958502674 	 87.51 	 0.9593157175224244 	 47817232
SAMEA104157456 	 48017652 	 98.64 	 0.003652240221991696 	 87.22 	 0.9637515405775451 	 47600236
