Sample	Total_alignments	Percent_mapped	Percent_duplicates	Percent_properly_paired	Fraction_reads_pass_filter	Num_filtered_reads
SAMN15398059 	 211810537 	 96.76 	 0.02342035042383184 	 90.0 	 0.9789989031700422 	 207720970
SAMN15398058 	 210733257 	 97.14 	 0.023240085925307935 	 90.81 	 0.9809134251571849 	 206765142
SAMN15398057 	 180813760 	 97.02 	 0.019831184308096907 	 90.43 	 0.9824426603417776 	 177408802
SAMN15398056 	 422688744 	 97.19 	 0.032723187443098795 	 89.77 	 0.9630152144976447 	 413946152
SAMN15398053 	 79865505 	 97.09 	 0.07307817060694727 	 89.07 	 0.47665476246990207 	 38918154
SAMN15398052 	 80724186 	 97.11 	 0.06941163829140377 	 89.36 	 0.4730480502534937 	 38872452
SAMN15398051 	 69326826 	 96.57 	 0.06511806843717323 	 88.12 	 0.47062581519216223 	 33415216
SAMN15398050 	 75880514 	 97.04 	 0.06968999972772984 	 88.99 	 0.47901870944245994 	 36968084
SAMN15398049 	 86512510 	 97.08 	 0.06962374574497954 	 89.13 	 0.47779903317851075 	 42152522
SAMN15398048 	 73436451 	 97.02 	 0.06478169812427347 	 88.61 	 0.4772782367329906 	 35793468
SAMN15398047 	 82708683 	 96.68 	 0.07662623524062159 	 88.82 	 0.4755429712203129 	 40333918
SAMN15398046 	 72226285 	 97.03 	 0.06622766213159101 	 89.17 	 0.4772218033572814 	 35265796
SAMN15398045 	 112623415 	 97.31 	 0.0664065372196359 	 88.99 	 0.47627321266356093 	 54982880
SAMN15398044 	 126659912 	 96.89 	 0.017844280517106313 	 90.68 	 0.9792859638077581 	 124175834
SAMN15398043 	 127139229 	 97.22 	 0.015562671061974113 	 90.91 	 0.9811478529774691 	 124661638
SAMN15398042 	 122276073 	 97.12 	 0.014919811826145251 	 90.49 	 0.9385364066543451 	 119963838
SAMN15398041 	 69195896 	 96.86 	 0.074002987113571 	 88.82 	 0.47723716677102 	 33645624
SAMN15398040 	 86304905 	 96.88 	 0.0758484816129512 	 88.83 	 0.47471444239541183 	 42084962
SAMN15398039 	 67925441 	 96.88 	 0.06802460067944203 	 89.11 	 0.47733524530763266 	 33112998
SAMN15398055 	 361186993 	 96.89 	 0.03750894761595139 	 88.73 	 0.98210351408679 	 352937654
SAMN15398054 	 199586849 	 97.1 	 0.022774762078637757 	 89.42 	 0.9848062347550659 	 195406880
SAMN05589101 	 598211 	 43.22 	 0.0480465922559097 	 39.59 	 0.8926903073854937 	 593548
SAMN05589100 	 823712 	 53.1 	 0.06814032088885436 	 50.28 	 0.9056784008491067 	 819168
SAMN05589099 	 714996 	 37.99 	 0.04504920307246474 	 34.53 	 0.9075861117216211 	 710266
SAMN05589098 	 1777141 	 68.69 	 0.11516081166322763 	 67.32 	 0.9382366088925894 	 1771432
SAMN05589096 	 1185969 	 55.52 	 0.07950545081701124 	 53.36 	 0.9235630925190076 	 1180720
SAMN05589094 	 2912914 	 76.54 	 0.16546214546670449 	 75.46 	 0.939426934653222 	 2905826
SAMN05589093 	 2464261 	 64.8 	 0.1329157098213217 	 63.67 	 0.9348678996137469 	 2458108
SAMN05589090 	 2212448 	 72.02 	 0.13194208406254068 	 70.91 	 0.9367024126182558 	 2206588
SAMN05589089 	 484328 	 58.91 	 0.027834442774318232 	 56.36 	 0.962536172590656 	 482298
SAMN05589088 	 587233 	 65.9 	 0.02730091803423854 	 64.19 	 0.9697251686442558 	 585650
SAMN05589085 	 503492 	 47.15 	 0.03725183319695249 	 42.63 	 0.9702225853037172 	 501184
SAMN05589084 	 1656164 	 71.32 	 0.040533425433713084 	 67.67 	 0.9736386599859207 	 1645868
SAMN05589083 	 1521238 	 78.67 	 0.07893570894232198 	 77.33 	 0.9807524161187375 	 1518752
SAMN05589082 	 1701655 	 79.69 	 0.09717833520895834 	 78.3 	 0.9761581305326262 	 1698644
SAMN05589081 	 2431080 	 87.09 	 0.17337397370715896 	 86.25 	 0.981348648611514 	 2428412
SAMN05589091 	 3005638 	 63.16 	 0.13390634534165458 	 62.21 	 0.9529725051848237 	 2999622
SAMN05589087 	 768088 	 72.94 	 0.03959832727499974 	 71.47 	 0.9666367346526962 	 766454
SAMN05589092 	 2464257 	 64.8 	 0.13283517100692013 	 63.67 	 0.9348678996137469 	 2458108
SAMN05589086 	 839823 	 48.91 	 0.061096207176988486 	 43.77 	 0.9642711858138718 	 834380
SAMN05589095 	 1855615 	 82.75 	 0.1530872513964373 	 81.82 	 0.940258537432479 	 1851732
SAMN05589097 	 373373 	 48.69 	 0.054331727253979265 	 46.77 	 0.9187210370824153 	 371924
SAMN06127787 	 458860497 	 97.2 	 0.011064003184392664 	 89.59 	 0.8890723538032813 	 450844540
SAMN06127779 	 419973393 	 97.31 	 0.010422448357341532 	 89.19 	 0.8876372700099058 	 412479552
SAMN06127780 	 444692143 	 97.03 	 0.012290493740520169 	 89.19 	 0.8733145499153817 	 437112188
SAMN06127788 	 418182315 	 97.12 	 0.012005400084888812 	 89.38 	 0.8977708208491532 	 410965968
