Sample	Total_alignments	Percent_mapped	Percent_duplicates	Percent_properly_paired	Fraction_reads_pass_filter	Num_filtered_reads
SAMN14363118 	 47011975 	 98.12 	 0.23071038815110406 	 79.94 	 0.9843398609674583 	 45150376
SAMN14363114 	 41344749 	 97.18 	 0.22284208328365956 	 80.6 	 0.9841839566831802 	 39789398
SAMN14363113 	 41828127 	 97.74 	 0.20639071407620044 	 75.61 	 0.9830861240478661 	 39192724
SAMN14363132 	 62836843 	 97.71 	 0.2796196492557718 	 81.58 	 0.9898284280668441 	 60326412
SAMN14363131 	 58376721 	 97.77 	 0.2700140352179082 	 80.55 	 0.9889852368268655 	 56052022
SAMN14363129 	 77165269 	 97.54 	 0.3286307470787149 	 78.4 	 0.9876344037562986 	 72100624
SAMN14363127 	 56076825 	 93.46 	 0.2906600721421015 	 64.01 	 0.9753589712679518 	 52348228
SAMN14363125 	 45754867 	 96.96 	 0.22430805011410043 	 83.6 	 0.9895237194449088 	 44233246
SAMN14363123 	 58522702 	 97.16 	 0.2652561564912023 	 80.37 	 0.9771337902830768 	 55530398
SAMN14363122 	 52372287 	 97.58 	 0.23892084376609332 	 78.4 	 0.9828632988277907 	 49469106
SAMN14363120 	 50134352 	 97.31 	 0.23807837388623274 	 77.88 	 0.9830613399599168 	 47700238
SAMN14363119 	 52817909 	 97.84 	 0.24143895965287077 	 81.05 	 0.9834353973616868 	 50313560
SAMN14363117 	 100009098 	 97.74 	 0.2345482008046908 	 80.48 	 0.9824727861332018 	 96403132
SAMN14363115 	 47672933 	 96.56 	 0.22958992265065797 	 79.09 	 0.982970997645122 	 45492000
SAMN14363130 	 65121626 	 97.63 	 0.35870672209566756 	 84.3 	 0.9890416265874553 	 63037838
SAMN14363128 	 67459356 	 97.06 	 0.29810960543412246 	 71.55 	 0.9845429305761144 	 64171248
SAMN14363126 	 68776015 	 90.23 	 0.30001818221076054 	 78.89 	 0.9913788814001362 	 66666294
SAMN14363124 	 63839760 	 95.09 	 0.26171465870172445 	 60.68 	 0.9764855023673797 	 54850132
SAMN14363121 	 47046806 	 97.65 	 0.22128258823776475 	 80.14 	 0.9839009311585993 	 44803084
SAMN14363116 	 59438904 	 97.25 	 0.23219063729708073 	 75.35 	 0.982289458254283 	 56380470
