Sample	Total_alignments	Percent_mapped	Percent_duplicates	Percent_properly_paired	Fraction_reads_pass_filter	Num_filtered_reads
SAMEA6816057 	 133878148 	 99.76 	 0.06407709643548401 	 97.28 	 0.9269751267265242 	 132650758
SAMEA6816058 	 133572046 	 99.8 	 0.11206703384628847 	 97.44 	 0.9995802647357475 	 132294538
SAMEA6816059 	 221759661 	 99.71 	 0.20341608927694022 	 97.45 	 0.9737167145630901 	 220131978
SAMEA6816060 	 196862353 	 99.74 	 0.2804741036494672 	 97.63 	 0.9755462183925838 	 195411384
SAMEA6816061 	 58233316 	 99.75 	 0.07328313572251322 	 97.95 	 0.8699895106122799 	 57830724
SAMEA6816062 	 239252049 	 99.54 	 0.21557909416274215 	 97.35 	 0.9770676428343501 	 237724030
SAMEA6816063 	 200760543 	 99.74 	 0.1998545799908501 	 97.66 	 0.980210009110301 	 199493582
SAMEA6816064 	 120216746 	 98.96 	 0.07275799163620682 	 96.91 	 0.9395394688782318 	 119302718
SAMEA6816065 	 127600356 	 99.19 	 0.07413799064949317 	 96.99 	 0.9054141233387678 	 126654416
SAMEA6816066 	 108010416 	 99.65 	 0.09492916868313886 	 97.71 	 0.922463149820199 	 107119478
SAMEA6816067 	 125815870 	 99.5 	 0.09904329239228724 	 97.44 	 0.9335045237323233 	 124921398
SAMEA6816068 	 195972284 	 99.66 	 0.19470369085457004 	 97.28 	 0.9756647810481547 	 194458044
SAMEA6816069 	 205973409 	 99.62 	 0.2278098771477827 	 97.23 	 0.975980617809979 	 204540812
SAMEA6816070 	 123197773 	 99.32 	 0.0769264879487716 	 97.25 	 0.9489293075823325 	 122162020
SAMEA6816072 	 170615938 	 99.74 	 0.20820168629263697 	 97.23 	 0.9763925431301319 	 169531834
SAMEA6816073 	 168072734 	 99.8 	 0.23259994687776067 	 97.27 	 0.9647656267297531 	 166975684
SAMEA6816074 	 180469405 	 99.79 	 0.33509272111801996 	 97.57 	 0.966762698125332 	 179323384
