Sample	Total_alignments	Percent_mapped	Percent_duplicates	Percent_properly_paired	Fraction_reads_pass_filter	Num_filtered_reads
SAMN14363375 	 56368824 	 96.05 	 0.28331788507775146 	 81.25 	 0.9876442311040641 	 54455258
SAMN14363373 	 125229797 	 97.48 	 0.28479357832066116 	 81.31 	 0.9878323736623353 	 120166744
SAMN14363371 	 60066314 	 98.29 	 0.2700769186536067 	 74.29 	 0.9891459534992261 	 56289764
SAMN14363369 	 70096530 	 97.77 	 0.28930467742126464 	 75.52 	 0.9898712380470588 	 66497182
SAMN14363368 	 74278432 	 96.71 	 0.2676645759027331 	 80.1 	 0.9890646577957554 	 71377934
SAMN14363366 	 65502832 	 97.09 	 0.3002314922811276 	 81.32 	 0.9895407444774794 	 62833498
SAMN14363364 	 69518779 	 98.4 	 0.3042056449236544 	 82.5 	 0.9866162887347063 	 67143842
SAMN14363374 	 79958026 	 97.5 	 0.2877899837097029 	 79.63 	 0.986738227727866 	 76324642
SAMN14363372 	 56415731 	 97.98 	 0.25336404840699484 	 81.48 	 0.9861508216224384 	 54217730
SAMN14363370 	 73430643 	 98.53 	 0.2805518399178392 	 79.27 	 0.990337519438399 	 69981464
SAMN14363367 	 47611276 	 97.25 	 0.2536117284485297 	 81.01 	 0.9861401454241498 	 45770190
SAMN14363365 	 58786063 	 97.92 	 0.3081768717867703 	 82.09 	 0.9874048773619918 	 56498608
SAMN14363363 	 53717236 	 97.82 	 0.3017628271119534 	 78.34 	 0.9827678940572634 	 50997082
