Sample	Total_alignments	Percent_mapped	Percent_duplicates	Percent_properly_paired	Fraction_reads_pass_filter	Num_filtered_reads
SAMN08892734 	 145331274 	 97.85 	 0.10060519389653186 	 75.27 	 0.9399431949029751 	 142412444
SAMN08892735 	 162264915 	 97.89 	 0.11059754352935754 	 80.33 	 0.939752235082565 	 158837278
SAMN08892736 	 154778092 	 97.92 	 0.11584220200879593 	 79.14 	 0.9379660704841094 	 151302140
SAMN08892737 	 147095322 	 98.01 	 0.11187300028480851 	 80.37 	 0.9308287146518688 	 144123142
SAMN08892743 	 159062408 	 97.92 	 0.08941062303042716 	 82.22 	 0.9290642233759753 	 155963022
SAMN08892738 	 160130761 	 97.89 	 0.10867768872965014 	 70.3 	 0.9119382952087506 	 156494550
SAMN08892739 	 150327835 	 97.82 	 0.10207893967208402 	 76.27 	 0.9472288200556362 	 147142254
SAMN08892740 	 158296929 	 97.88 	 0.10733946076742903 	 75.65 	 0.9418702442946132 	 154859220
SAMN08892741 	 140166777 	 97.81 	 0.08558145700960221 	 79.13 	 0.9106046870213569 	 137738910
SAMN08892742 	 156497839 	 98.18 	 0.11686476386424735 	 72.71 	 0.9125094692673378 	 152818616
