Sample	Total_alignments	Percent_mapped	Percent_duplicates	Percent_properly_paired	Fraction_reads_pass_filter	Num_filtered_reads
SAMEA3174129 	 243036895 	 98.74 	 0.47822533282446683 	 94.38 	 0.9084538309602013 	 241593416
SAMEA3174130 	 153474258 	 98.85 	 0.5685475345318171 	 95.16 	 0.9232540349189382 	 152411138
SAMEA3174131 	 186956714 	 98.37 	 0.3653958477254794 	 94.91 	 0.9299752218556059 	 186028490
SAMEA3174132 	 188471308 	 99.12 	 0.023735575708956187 	 83.14 	 0.820589152992099 	 187741432
SAMEA3174133 	 236840456 	 98.83 	 0.5108229693663484 	 95.72 	 0.9131002422306803 	 235687990
SAMEA3174134 	 182003088 	 99.14 	 0.021745713457345293 	 96.33 	 0.8602778389539975 	 181458248
SAMEA3174135 	 138720660 	 99.19 	 0.0142139317964606 	 93.0 	 0.846173824518499 	 138310278
SAMEA3174136 	 229699165 	 98.66 	 0.31731012169765616 	 93.78 	 0.9049586751645166 	 228394960
SAMEA3174137 	 140347099 	 99.05 	 0.011299998441720551 	 84.45 	 0.8368114539152636 	 139926080
SAMEA3174138 	 121901682 	 98.85 	 0.13769073342236574 	 96.07 	 0.9067450699888463 	 121523980
SAMEA3174139 	 129116239 	 99.11 	 0.012705861111707259 	 84.74 	 0.8458245650546172 	 128755526
SAMEA3174140 	 228114036 	 98.97 	 0.20450340898795022 	 94.28 	 0.8902334827829171 	 227016822
SAMEA3174141 	 99867160 	 98.88 	 0.015852538512159554 	 86.4 	 0.9503982482589698 	 99434166
SAMEA3174142 	 162530279 	 98.93 	 0.012759985479382584 	 88.05 	 0.9378205195404956 	 161742964
SAMEA3174143 	 195638630 	 99.04 	 0.01797105714755823 	 89.46 	 0.8244912417784163 	 195032338
SAMEA3174144 	 194997100 	 98.95 	 0.03418322118636636 	 90.24 	 0.9607166212800982 	 194182868
SAMEA3174145 	 146372109 	 98.8 	 0.023112688770508868 	 92.11 	 0.9171249199320762 	 145994106
SAMEA3174146 	 152520995 	 98.41 	 0.592191691379931 	 93.36 	 0.916247623161549 	 151406044
SAMEA3174147 	 192731428 	 98.97 	 0.02533682778503566 	 91.92 	 0.9114898474073027 	 192224608
SAMEA3174148 	 206149121 	 98.87 	 0.48375277816488965 	 94.55 	 0.9152405426850229 	 204939262
