Sample	Total_alignments	Percent_mapped	Percent_duplicates	Percent_properly_paired	Fraction_reads_pass_filter	Num_filtered_reads
SAMN03568550 	 200787794 	 94.1 	 0.4827899897142154 	 81.17 	 0.46496472309232645 	 98950214
SAMN03568563 	 118585786 	 93.76 	 0.4813879211459626 	 82.11 	 0.1603041222908009 	 19579600
SAMN03568562 	 141798392 	 93.09 	 0.48395739917840536 	 81.27 	 0.1601404076225124 	 23335616
SAMN03568558 	 144864652 	 93.38 	 0.4920681202478573 	 81.78 	 0.1615270758171726 	 23809834
SAMN03568568 	 120112904 	 93.89 	 0.4849587601345481 	 82.38 	 0.1605543594507251 	 19784756
SAMN03568559 	 123443772 	 93.78 	 0.4829238691766483 	 81.84 	 0.1572902106016935 	 20236978
SAMN03568567 	 111379842 	 93.83 	 0.4903976520275545 	 82.13 	 0.161311454472291 	 18308712
SAMN03568565 	 144793674 	 93.64 	 0.48998600588033975 	 81.2 	 0.1588451895399964 	 23665386
SAMN03568566 	 159875054 	 93.83 	 0.4888199318450269 	 82.13 	 0.15813030251177412 	 26215426
SAMN03568557 	 193216416 	 93.68 	 0.4804304826769999 	 81.58 	 0.4690527680140139 	 95251358
SAMN03568554 	 162671688 	 93.82 	 0.47926387165786344 	 81.04 	 0.46660963393992766 	 80185714
SAMN03568551 	 171121712 	 93.69 	 0.47835035100630596 	 80.78 	 0.46764450164141924 	 84350524
SAMN03568555 	 199338332 	 93.36 	 0.4810959439552248 	 81.3 	 0.4597263890016731 	 98280712
SAMN03568553 	 164164394 	 93.55 	 0.47601537151838175 	 80.34 	 0.4683264540775476 	 80928486
SAMN03568556 	 184273098 	 93.61 	 0.4777152658496033 	 80.89 	 0.4631381518800496 	 90845208
SAMN03568552 	 182393918 	 93.97 	 0.4807613870107226 	 81.84 	 0.4700848571877539 	 89901418
