Sample	Total_alignments	Percent_mapped	Percent_duplicates	Percent_properly_paired	Fraction_reads_pass_filter	Num_filtered_reads
SAMN14363395 	 63353406 	 97.42 	 0.21676305769574566 	 78.79 	 0.9871511060075164 	 59238928
SAMN14363392 	 57716058 	 96.06 	 0.19543489959068236 	 83.5 	 0.9766183931712052 	 54621796
SAMN14363389 	 44749474 	 98.27 	 0.16056923931664538 	 85.3 	 0.9787234675476104 	 42113496
SAMN14363388 	 61339010 	 97.36 	 0.16847189088966386 	 84.09 	 0.9782298216914379 	 57823828
SAMN14363387 	 50437660 	 98.6 	 0.16582270073591837 	 83.41 	 0.9827164919941536 	 46444740
SAMN14363385 	 46382572 	 97.54 	 0.16921733016444193 	 85.51 	 0.9812439728822427 	 43749732
SAMN14363382 	 43226946 	 97.18 	 0.16069240700002263 	 82.53 	 0.979428041737375 	 40645394
SAMN14363380 	 48598760 	 97.06 	 0.15889298410082892 	 82.07 	 0.9785700747809886 	 45755594
SAMN14363377 	 62322603 	 97.42 	 0.17025217961451322 	 82.27 	 0.9824666825577959 	 58296712
SAMN14363394 	 47758011 	 97.28 	 0.2607428940036887 	 83.61 	 0.9889302776741636 	 45213740
SAMN14363393 	 82740487 	 96.47 	 0.23911858290125848 	 81.98 	 0.9882127522605059 	 78221176
SAMN14363391 	 46697594 	 96.98 	 0.2702444155902336 	 82.9 	 0.9882877506555555 	 44216666
SAMN14363390 	 56448405 	 94.96 	 0.19737696751573405 	 70.35 	 0.9748419425096406 	 51692854
SAMN14363386 	 49311400 	 97.54 	 0.1642125147531808 	 84.04 	 0.9787733302454898 	 46320810
SAMN14363384 	 52909967 	 96.63 	 0.16467897248924762 	 82.4 	 0.976831756171833 	 49834170
SAMN14363379 	 42408168 	 97.86 	 0.16682182545588858 	 80.23 	 0.9774259825110481 	 39549394
SAMN14363378 	 47531620 	 97.41 	 0.16220684251872752 	 83.81 	 0.9795239723883465 	 44718108
SAMN14363376 	 43058276 	 97.82 	 0.15459276632441113 	 80.74 	 0.9799989331147538 	 40085992
SAMN14363383 	 96617736 	 97.17 	 0.19019666327101684 	 80.74 	 0.9790351052027708 	 90166200
SAMN14363381 	 38870348 	 96.57 	 0.15845464002534784 	 81.74 	 0.9783200322090629 	 36541210
