Sample	Total_alignments	Percent_mapped	Percent_duplicates	Percent_properly_paired	Fraction_reads_pass_filter	Num_filtered_reads
SAMEA6815754 	 118805485 	 99.8 	 0.08046215206309709 	 97.55 	 0.9457228069396723 	 117781684
SAMEA6815755 	 135889270 	 99.78 	 0.08993342888662217 	 97.38 	 0.999543588310454 	 134733448
SAMEA6815756 	 118032660 	 99.82 	 0.10628905592740179 	 97.89 	 0.9406671230497865 	 117198872
SAMEA6815757 	 120474309 	 99.8 	 0.06635483586795256 	 97.64 	 0.9153940836951815 	 119604774
SAMEA6815758 	 116901752 	 99.78 	 0.08412115158034586 	 97.73 	 0.9205523784983596 	 116079974
SAMEA6815759 	 110745314 	 99.69 	 0.07746787371969527 	 97.47 	 0.9044785994735028 	 109924032
SAMEA6815760 	 121462074 	 99.76 	 0.08853124803385129 	 97.62 	 0.9356831424411745 	 120497640
SAMEA6815761 	 117278165 	 99.78 	 0.10242519568753485 	 97.76 	 0.9026097793303184 	 116370280
SAMEA6815762 	 222831380 	 99.74 	 0.21515812539508575 	 97.29 	 0.9728254262760503 	 221189068
SAMEA6815763 	 196201030 	 99.75 	 0.2506344742430761 	 97.43 	 0.9642216060910598 	 194793204
SAMEA6815764 	 63450896 	 99.84 	 0.2139174362486544 	 97.5 	 0.9678178981753215 	 62951390
SAMEA6815765 	 162896797 	 99.74 	 0.18001228102723224 	 97.44 	 0.9743916666602409 	 161747520
SAMEA6815766 	 117347019 	 98.0 	 0.05894364474652739 	 95.68 	 0.9282086224646057 	 116395826
SAMEA6815767 	 128031408 	 99.76 	 0.09063773632794853 	 97.43 	 0.9997093422709732 	 126909666
SAMEA6815768 	 97351523 	 99.77 	 0.05733667874923744 	 97.66 	 0.9128531549563035 	 96633514
SAMEA6815769 	 107255644 	 99.76 	 0.1861992083139233 	 97.34 	 0.9786828887421309 	 106506330
SAMEA6815770 	 117274812 	 99.59 	 0.17718451767801596 	 97.24 	 0.9686205825391664 	 116476534
SAMEA6815771 	 211329009 	 99.72 	 0.2187210796034159 	 97.34 	 0.975374535216007 	 209624608
SAMEA6815772 	 175489977 	 99.68 	 0.1813249653568534 	 97.17 	 0.9761246553193641 	 174360044
SAMEA6815773 	 227297429 	 99.73 	 0.20901565059057486 	 97.35 	 0.9727280924888349 	 225885264
