Sample	Total_alignments	Percent_mapped	Percent_duplicates	Percent_properly_paired	Fraction_reads_pass_filter	Num_filtered_reads
SAMEA6815794 	 228099883 	 99.26 	 0.058523559172540214 	 96.66 	 0.9618210472458416 	 226056920
SAMEA6815795 	 141655920 	 99.5 	 0.052038114608976456 	 96.9 	 0.9705801934841105 	 140385814
SAMEA6815796 	 304072232 	 99.62 	 0.07816265840413866 	 96.5 	 0.9703064210666659 	 300030228
SAMEA6815797 	 198894615 	 99.56 	 0.06069564527928521 	 96.85 	 0.9629262267016679 	 197109404
SAMEA6815798 	 165286441 	 98.33 	 0.0489103519386687 	 95.87 	 0.9666329160334987 	 164090616
SAMEA6815799 	 153686682 	 98.71 	 0.0525669491647949 	 96.24 	 0.9701177112188846 	 152526210
SAMEA6815800 	 181247914 	 99.39 	 0.06621252479628538 	 97.04 	 0.9743841278402826 	 179847498
SAMEA6815801 	 134489567 	 99.74 	 0.05950094998818756 	 97.32 	 0.964873750864131 	 133534932
SAMEA6815802 	 183578204 	 99.76 	 0.04672260003153751 	 97.35 	 0.9579843824790801 	 182370048
SAMEA6815803 	 156359887 	 99.7 	 0.0507722546512201 	 97.37 	 0.9720152407413714 	 155223538
SAMEA6815804 	 183530995 	 99.14 	 0.07520743294613534 	 96.63 	 0.9690427437274011 	 182088564
SAMEA6815805 	 173153031 	 99.73 	 0.0664491457848058 	 96.96 	 0.9661909832568961 	 171586906
SAMEA6815806 	 228343090 	 99.56 	 0.061430634927468135 	 96.9 	 0.971429227831615 	 226471264
SAMEA6815807 	 67623951 	 99.81 	 0.037394117950901744 	 97.29 	 0.9674082034644992 	 67063784
SAMEA6815808 	 118370037 	 99.51 	 0.047169411630749086 	 96.94 	 0.9601142892464062 	 117365736
SAMEA6815809 	 251272256 	 98.31 	 0.06888834953589146 	 95.28 	 0.9630818258060236 	 248864460
SAMEA6815810 	 172428213 	 99.78 	 0.06935795941932078 	 97.31 	 0.9720835363917407 	 171178714
SAMEA6815811 	 255603676 	 97.66 	 0.07711813972503274 	 94.52 	 0.9515941971407326 	 252168378
SAMEA6815812 	 205995156 	 99.24 	 0.0508581910537741 	 96.75 	 0.96524592464029 	 204351290
SAMEA6815813 	 136274463 	 96.46 	 0.062140857601471526 	 93.81 	 0.9619791937159433 	 135105974
