Sample	Total_alignments	Percent_mapped	Percent_duplicates	Percent_properly_paired	Fraction_reads_pass_filter	Num_filtered_reads
SAMN13381277 	 72822143 	 88.83 	 0.2564595496729614 	 66.3 	 0.9998475142857143 	 69989326
SAMN13381278 	 72787317 	 89.17 	 0.2635673464925215 	 66.52 	 0.9998500285714286 	 69989502
SAMN13381271 	 72051693 	 90.02 	 0.040335013363252965 	 72.16 	 0.9998523142857143 	 69989662
SAMN13381272 	 72052237 	 91.2 	 0.043925561950283375 	 72.61 	 0.9998542857142857 	 69989800
SAMN13381269 	 72043562 	 91.34 	 0.04352136281101703 	 73.32 	 0.9998409428571429 	 69988866
SAMN13381275 	 72092016 	 91.47 	 0.02560573420501932 	 73.26 	 0.9998032285714286 	 69986226
SAMN13381276 	 72668036 	 87.71 	 0.2542333055485358 	 65.56 	 0.9998453714285714 	 69989176
SAMN13381273 	 72061696 	 89.78 	 0.04417241303896039 	 71.43 	 0.9998191428571429 	 69987340
SAMN13381274 	 72105252 	 90.1 	 0.044531347036967574 	 71.63 	 0.9998313142857143 	 69988192
SAMN13381304 	 73022033 	 91.33 	 0.21089223851108063 	 67.6 	 0.9997185714285715 	 69980300
SAMN13381303 	 72916609 	 91.14 	 0.20584965765481497 	 67.29 	 0.9996902571428572 	 69978318
SAMN13381301 	 72918972 	 91.25 	 0.19282402938977253 	 68.28 	 0.9997385714285715 	 69981700
SAMN13381300 	 72833268 	 91.61 	 0.2007512418638142 	 68.78 	 0.9997674571428572 	 69983722
SAMN13381299 	 72693278 	 90.71 	 0.1966187162449876 	 67.95 	 0.9997050571428572 	 69979354
SAMN13381228 	 72648975 	 91.17 	 0.22748713247502803 	 68.15 	 0.9998066857142857 	 69986468
SAMN13381227 	 72777061 	 91.17 	 0.21943399170790917 	 69.13 	 0.9998049428571428 	 69986346
SAMN13381226 	 72523503 	 90.57 	 0.2236795291038272 	 68.96 	 0.9998094 	 69986658
SAMN13381225 	 72727558 	 91.48 	 0.22948288735337435 	 68.58 	 0.9998102 	 69986714
SAMN13381224 	 72508788 	 91.43 	 0.1837398109591902 	 70.67 	 0.9998362 	 69988534
SAMN13381222 	 72467891 	 91.13 	 0.1890132279411857 	 70.32 	 0.9998335142857143 	 69988346
SAMN13381221 	 72498285 	 90.86 	 0.18797948116979596 	 69.9 	 0.9998485428571429 	 69989398
SAMN13381220 	 54718630 	 91.12 	 0.17901689059101078 	 70.41 	 0.9998832299820893 	 52832736
SAMN13381219 	 72584585 	 91.49 	 0.19260679109758636 	 70.58 	 0.9998325142857143 	 69988276
SAMN13381289 	 72585989 	 90.85 	 0.17847910014699944 	 69.05 	 0.9999392571428571 	 69995748
SAMN13381290 	 72695384 	 90.85 	 0.1726773738481112 	 69.08 	 0.9999535428571429 	 69996748
SAMN13381291 	 72633051 	 90.95 	 0.18083193283454388 	 69.34 	 0.9999585714285715 	 69997100
SAMN13381292 	 72049331 	 91.95 	 0.024543961414437005 	 74.07 	 0.9997807714285715 	 69984654
SAMN13381293 	 72016017 	 91.64 	 0.025410513886098423 	 73.65 	 0.9998001714285715 	 69986012
SAMN13381294 	 72101661 	 91.81 	 0.025156410751757854 	 73.94 	 0.9997469428571428 	 69982286
SAMN13381295 	 71978907 	 91.68 	 0.02530792805731268 	 74.56 	 0.9998004857142857 	 69986034
SAMN13381297 	 72816558 	 91.33 	 0.19070331503447335 	 68.99 	 0.9997114285714286 	 69979800
SAMN13381298 	 72867265 	 91.04 	 0.19038065995752687 	 67.77 	 0.9997081142857143 	 69979568
SAMN13381244 	 72438008 	 91.32 	 0.14287803165432159 	 70.25 	 0.999638 	 69974660
SAMN13381243 	 72437798 	 90.04 	 0.13974658644372376 	 68.64 	 0.9996526571428571 	 69975686
SAMN13381246 	 72486197 	 90.11 	 0.14341391092706932 	 69.27 	 0.9998662285714286 	 69990636
SAMN13381245 	 72384636 	 90.87 	 0.14503399588829874 	 70.22 	 0.9996542571428572 	 69975798
SAMN13381240 	 72495554 	 90.05 	 0.13453088447327405 	 69.2 	 0.9996391714285714 	 69974742
SAMN13381239 	 72497087 	 89.8 	 0.14002592959355734 	 68.56 	 0.9996385142857143 	 69974696
SAMN13381242 	 72562951 	 91.37 	 0.14412933674651682 	 70.08 	 0.999656 	 69975920
SAMN13381241 	 72497135 	 90.31 	 0.13936145200772418 	 69.01 	 0.9996632285714285 	 69976426
SAMN13381248 	 72522614 	 90.52 	 0.12125735015563559 	 69.63 	 0.9998570285714286 	 69989992
SAMN13381247 	 72482492 	 91.46 	 0.1291942749429752 	 70.96 	 0.9998457142857143 	 69989200
SAMN13381235 	 72016892 	 89.67 	 0.047688061850822444 	 71.08 	 0.9999228857142857 	 69994602
SAMN13381236 	 72152958 	 91.27 	 0.04715163583452809 	 72.13 	 0.9999189428571429 	 69994326
SAMN13381233 	 72032844 	 89.7 	 0.04708749247773696 	 70.74 	 0.9999248857142857 	 69994742
SAMN13381234 	 72088484 	 90.62 	 0.04518585797975721 	 71.43 	 0.9999185714285714 	 69994300
SAMN13381231 	 72701289 	 91.47 	 0.23167121562315077 	 69.55 	 0.9998077714285715 	 69986544
SAMN13381232 	 72724785 	 91.93 	 0.22328332768532763 	 70.07 	 0.9998137142857143 	 69986960
SAMN13381229 	 72589450 	 91.09 	 0.2157847455794196 	 70.82 	 0.9998077714285715 	 69986544
SAMN13381230 	 50775230 	 91.01 	 0.21594383718202753 	 68.21 	 0.9998040394219838 	 48888008
SAMN13381237 	 72250626 	 90.91 	 0.042774854296764156 	 72.01 	 0.9998627714285714 	 69990394
SAMN13381238 	 72761250 	 91.57 	 0.1396673778968888 	 68.71 	 0.9996097428571429 	 69972682
SAMN13381262 	 72318084 	 91.91 	 0.050643335628195014 	 72.55 	 0.9999540857142857 	 69996786
SAMN13381261 	 72326890 	 91.65 	 0.053002431046046634 	 72.27 	 0.9999536571428571 	 69996756
SAMN13381260 	 72235677 	 89.96 	 0.04856681830503229 	 71.44 	 0.9999540857142857 	 69996786
SAMN13381259 	 72208929 	 91.24 	 0.051941235688456204 	 72.09 	 0.9999556 	 69996892
SAMN13381266 	 72025086 	 90.12 	 0.043291485969208 	 72.12 	 0.9998384857142857 	 69988694
SAMN13381265 	 72114751 	 90.25 	 0.03936606534216557 	 72.14 	 0.9998632 	 69990424
SAMN13381264 	 72705589 	 88.29 	 0.2396095436349467 	 65.74 	 0.9996548857142857 	 69975842
SAMN13381263 	 72305251 	 92.0 	 0.048731522970579276 	 72.44 	 0.9999548571428571 	 69996840
SAMN13381268 	 72071222 	 90.31 	 0.03844424894030519 	 72.59 	 0.9998433714285714 	 69989036
SAMN13381267 	 72085329 	 91.48 	 0.04351979859868573 	 73.28 	 0.9998446571428572 	 69989126
SAMN13381218 	 72292439 	 91.77 	 0.3741162889800965 	 70.89 	 0.9998477428571428 	 69989342
SAMN13381217 	 72611259 	 91.67 	 0.18711558217162988 	 69.7 	 0.9998515142857143 	 69989606
SAMN13381214 	 72386412 	 90.89 	 0.14788728580717608 	 70.45 	 0.9998526571428571 	 69989686
SAMN13381213 	 72409135 	 91.11 	 0.1569844744036785 	 70.58 	 0.9998686 	 69990802
SAMN13381216 	 72427958 	 89.37 	 0.1530340120868795 	 69.18 	 0.9998714857142857 	 69991004
SAMN13381215 	 72418036 	 89.74 	 0.14806938426222993 	 68.93 	 0.9998577714285715 	 69990044
SAMN08177143 	 72331476 	 90.87 	 0.15890209402058933 	 70.94 	 0.9998664571428572 	 69990652
SAMN13381212 	 72359581 	 89.68 	 0.15459422021805239 	 69.02 	 0.9998537714285715 	 69989764
SAMN13381211 	 72325443 	 90.63 	 0.1575773410748414 	 70.65 	 0.9998590285714286 	 69990132
SAMN13381257 	 72318392 	 91.53 	 0.05393267040561411 	 72.39 	 0.9999533142857143 	 69996732
SAMN13381258 	 72284772 	 91.43 	 0.05029446589386766 	 72.38 	 0.9999514571428572 	 69996602
SAMN13381253 	 72535113 	 90.4 	 0.1260707486593424 	 69.61 	 0.9998330857142858 	 69988316
SAMN13381254 	 72318043 	 91.55 	 0.05080216288485572 	 72.76 	 0.9999511714285715 	 69996582
SAMN13381255 	 72257082 	 90.34 	 0.05393389674938714 	 70.95 	 0.9999514 	 69996598
SAMN13381256 	 72372755 	 91.72 	 0.04942415139509336 	 72.36 	 0.9999510571428571 	 69996574
SAMN13381249 	 72540180 	 91.34 	 0.13174380047030487 	 70.44 	 0.9998283428571428 	 69987984
SAMN13381251 	 72556001 	 90.06 	 0.13043910730416358 	 68.77 	 0.9998425714285715 	 69988980
SAMN13381252 	 72458521 	 91.01 	 0.12640688594789287 	 69.8 	 0.9998588857142857 	 69990122
SAMN13381288 	 72660203 	 91.19 	 0.1658747223703738 	 69.58 	 0.9998678571428572 	 69990750
SAMN13381287 	 72109682 	 91.66 	 0.024067295151849372 	 73.71 	 0.9997990857142857 	 69985936
SAMN13381280 	 72711594 	 88.83 	 0.23931238531230659 	 67.11 	 0.9998161142857143 	 69987128
SAMN13381279 	 72626795 	 88.49 	 0.23930692521954192 	 66.62 	 0.9998148857142857 	 69987042
SAMN13381282 	 72005002 	 90.49 	 0.02447839665361026 	 72.68 	 0.9997988571428571 	 69985920
SAMN13381281 	 72087557 	 91.79 	 0.026184449557640023 	 73.7 	 0.9997568 	 69982976
SAMN13381284 	 72003042 	 90.7 	 0.02405395594258365 	 72.94 	 0.9997726571428571 	 69984086
SAMN13381283 	 72072453 	 91.51 	 0.02571433221511137 	 73.11 	 0.9997361714285714 	 69981532
SAMN13381286 	 72076428 	 91.58 	 0.025032330958465368 	 73.97 	 0.9997883714285715 	 69985186
SAMN13381285 	 71999385 	 91.39 	 0.024977532794203727 	 73.94 	 0.9997598285714285 	 69983188
SAMN13381296 	 71963994 	 91.88 	 0.025776515405745822 	 74.62 	 0.9997877428571429 	 69985142
SAMN13381210 	 72348165 	 90.23 	 0.15558619904181398 	 69.92 	 0.9998655714285715 	 69990590
SAMN13381250 	 72610040 	 90.47 	 0.1268441939985159 	 69.25 	 0.9998213142857143 	 69987492
SAMN13381223 	 72383233 	 90.5 	 0.19079600934652918 	 69.89 	 0.9998262285714286 	 69987836
SAMN13381270 	 72156252 	 91.63 	 0.04450899140382181 	 73.34 	 0.9998438571428572 	 69989070
SAMN13381302 	 72789415 	 90.85 	 0.2001700247213142 	 67.87 	 0.999703 	 69979210
