Sample	Total_alignments	Percent_mapped	Percent_duplicates	Percent_properly_paired	Fraction_reads_pass_filter	Num_filtered_reads
SAMN15398036 	 142989968 	 97.4 	 0.10912555767548672 	 88.27 	 0.31098504532511356 	 45482744
SAMN15398035 	 321375970 	 97.29 	 0.11762265237192439 	 88.23 	 0.31013611770365174 	 102092736
SAMN15398034 	 334785746 	 97.12 	 0.11756305180328674 	 88.03 	 0.31551057409638983 	 108348936
SAMN15398033 	 268229551 	 97.32 	 0.10893146892677757 	 88.11 	 0.31110369649798786 	 85428726
SAMN15398038 	 320382385 	 97.14 	 0.11024152591909821 	 87.85 	 0.3116108920568773 	 102162362
SAMN15398037 	 255187136 	 97.32 	 0.10549784923327797 	 88.02 	 0.3142601986448758 	 82431034
SAMN05589107 	 2468087 	 48.78 	 0.07921398232720321 	 47.64 	 0.930297013538956 	 2461698
SAMN05589105 	 1410116 	 60.03 	 0.08522561264463349 	 58.68 	 0.9194512870761257 	 1405670
SAMN05589104 	 693151 	 64.74 	 0.08598703601379785 	 63.22 	 0.9211850270234203 	 690290
SAMN05589103 	 1664024 	 64.16 	 0.10299310586866535 	 63.03 	 0.9259410934370345 	 1659592
SAMN05589102 	 1869386 	 58.22 	 0.09176595951825893 	 56.97 	 0.9260197109837505 	 1863598
SAMN05589106 	 1864201 	 49.0 	 0.07052780252773172 	 47.62 	 0.9269311293776638 	 1858610
