Sample	Total_alignments	Percent_mapped	Percent_duplicates	Percent_properly_paired	Fraction_reads_pass_filter	Num_filtered_reads
SAMN14363306 	 66091387 	 95.47 	 0.20678747444050463 	 82.73 	 0.9904729396456432 	 63246396
SAMN14363303 	 55212518 	 96.11 	 0.18825808668968874 	 85.16 	 0.9842954502992965 	 52557306
SAMN14363302 	 41661058 	 95.68 	 0.20344749766076511 	 84.63 	 0.9833353796720424 	 39740164
SAMN14363300 	 51588320 	 95.18 	 0.1910396190455514 	 82.73 	 0.9805865798567845 	 49193034
SAMN14363295 	 60803508 	 97.54 	 0.19272735053378828 	 80.33 	 0.9825519475749018 	 56252732
SAMN14363293 	 42872655 	 94.05 	 0.15450015866757028 	 66.59 	 0.9839106901978183 	 37824030
SAMN14363291 	 48582878 	 96.02 	 0.24906064642773942 	 82.59 	 0.9849328825912996 	 45966532
SAMN14363290 	 41370109 	 93.59 	 0.1588321655135112 	 82.09 	 0.9821882612601943 	 39361998
SAMN14363305 	 43630171 	 96.95 	 0.21339563395247751 	 82.17 	 0.983877028754631 	 41132028
SAMN14363304 	 95286804 	 97.17 	 0.21366613366526596 	 84.81 	 0.9832321813584344 	 90326638
SAMN14363299 	 48285689 	 96.25 	 0.24246074235370235 	 83.38 	 0.9844588087605659 	 45882526
SAMN14363298 	 41073786 	 97.88 	 0.18948540560638846 	 85.59 	 0.9798116773865384 	 39064974
SAMN14363297 	 40299950 	 94.18 	 0.1830126091967856 	 81.25 	 0.9810245123884126 	 38345156
SAMN14363294 	 47756909 	 95.68 	 0.22759783301720804 	 82.86 	 0.9816276912996683 	 45208934
SAMN14363292 	 59017786 	 95.45 	 0.17550314408608958 	 83.61 	 0.9845192497425113 	 56330342
SAMN14363289 	 48478676 	 93.75 	 0.17828917192375468 	 82.02 	 0.9812112938697705 	 46346652
SAMN14363288 	 52180455 	 93.97 	 0.18580614139911197 	 82.48 	 0.9831174576470435 	 49792758
SAMN14363287 	 45587810 	 94.48 	 0.16313804062972098 	 84.8 	 0.9816718402871921 	 43549150
SAMN14363296 	 42404337 	 96.26 	 0.19770463573101024 	 83.85 	 0.9818277613041487 	 40199516
SAMN14363301 	 53260272 	 90.63 	 0.16887696330202745 	 75.0 	 0.9819959654866828 	 49529722
