Organism	BioProject	BioSample	Run
Cyprinodon_variegatus	PRJNA89149	SAMN02736898	SRR1263954
Cyprinodon_variegatus	PRJNA89149	SAMN02736898	SRR1263955
Cyprinodon_variegatus	PRJNA89149	SAMN02736898	SRR1263985
Cyprinodon_variegatus	PRJNA89149	SAMN02736898	SRR1261315
Cyprinodon_variegatus	PRJNA89149	SAMN02736898	SRR1261346
Cyprinodon_variegatus	PRJNA89149	SAMN02736898	SRR1261556
Cyprinodon_variegatus	PRJNA89149	SAMN02736898	SRR1261572
Cyprinodon_variegatus	PRJNA89149	SAMN02736898	SRR1261600
Cyprinodon_variegatus	PRJNA89149	SAMN02736898	SRR1261615
Cyprinodon_variegatus	PRJNA89149	SAMN02736898	SRR1261616
Cyprinodon_variegatus	PRJNA89149	SAMN02736898	SRR1261618
Cyprinodon_variegatus	PRJNA89149	SAMN02736898	SRR1261820
Cyprinodon_variegatus	PRJNA89149	SAMN02736898	SRR1262357
Cyprinodon_variegatus	PRJNA89149	SAMN02736898	SRR1262386
Cyprinodon_variegatus	PRJNA89149	SAMN02736898	SRR1262387
