BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMEA1904323,6811013,GCF_900246225.1,ERR299198,Astatotilapia_calliptera,PRJEB1254
SAMEA1904323,6811013,GCF_900246225.1,ERR299207,Astatotilapia_calliptera,PRJEB1254
SAMEA1904323,6811013,GCF_900246225.1,ERR295124,Astatotilapia_calliptera,PRJEB1254
SAMEA1904326,6811049,GCF_900246225.1,ERR299201,Astatotilapia_calliptera,PRJEB1254
SAMEA1904326,6811049,GCF_900246225.1,ERR299210,Astatotilapia_calliptera,PRJEB1254
SAMEA1904326,6811049,GCF_900246225.1,ERR295127,Astatotilapia_calliptera,PRJEB1254
SAMEA1904327,6811025,GCF_900246225.1,ERR299199,Astatotilapia_calliptera,PRJEB1254
SAMEA1904327,6811025,GCF_900246225.1,ERR299208,Astatotilapia_calliptera,PRJEB1254
SAMEA1904327,6811025,GCF_900246225.1,ERR295125,Astatotilapia_calliptera,PRJEB1254
SAMEA1904328,6811037,GCF_900246225.1,ERR299200,Astatotilapia_calliptera,PRJEB1254
SAMEA1904328,6811037,GCF_900246225.1,ERR299209,Astatotilapia_calliptera,PRJEB1254
SAMEA1904328,6811037,GCF_900246225.1,ERR295126,Astatotilapia_calliptera,PRJEB1254
SAMEA1920090,6813841,GCF_900246225.1,ERR315228,Astatotilapia_calliptera,PRJEB1254
SAMEA1920090,6813841,GCF_900246225.1,ERR303340,Astatotilapia_calliptera,PRJEB1254
SAMEA1920090,6813841,GCF_900246225.1,ERR303349,Astatotilapia_calliptera,PRJEB1254
SAMEA1920090,6813841,GCF_900246225.1,ERR303358,Astatotilapia_calliptera,PRJEB1254
SAMEA1920090,6813841,GCF_900246225.1,ERR303367,Astatotilapia_calliptera,PRJEB1254
SAMEA1920090,6813841,GCF_900246225.1,ERR303376,Astatotilapia_calliptera,PRJEB1254
SAMEA1920090,6813841,GCF_900246225.1,ERR303385,Astatotilapia_calliptera,PRJEB1254
SAMEA1920090,6813841,GCF_900246225.1,ERR303394,Astatotilapia_calliptera,PRJEB1254
SAMEA1920090,6813841,GCF_900246225.1,ERR303403,Astatotilapia_calliptera,PRJEB1254
SAMEA1920092,6813829,GCF_900246225.1,ERR315227,Astatotilapia_calliptera,PRJEB1254
SAMEA1920092,6813829,GCF_900246225.1,ERR303339,Astatotilapia_calliptera,PRJEB1254
SAMEA1920092,6813829,GCF_900246225.1,ERR303348,Astatotilapia_calliptera,PRJEB1254
SAMEA1920092,6813829,GCF_900246225.1,ERR303357,Astatotilapia_calliptera,PRJEB1254
SAMEA1920092,6813829,GCF_900246225.1,ERR303366,Astatotilapia_calliptera,PRJEB1254
SAMEA1920092,6813829,GCF_900246225.1,ERR303375,Astatotilapia_calliptera,PRJEB1254
SAMEA1920092,6813829,GCF_900246225.1,ERR303384,Astatotilapia_calliptera,PRJEB1254
SAMEA1920092,6813829,GCF_900246225.1,ERR303393,Astatotilapia_calliptera,PRJEB1254
SAMEA1920092,6813829,GCF_900246225.1,ERR303402,Astatotilapia_calliptera,PRJEB1254
SAMEA2661381,11649600,GCF_900246225.1,ERR715530,Astatotilapia_calliptera,PRJEB1254
SAMEA2661382,11649612,GCF_900246225.1,ERR715531,Astatotilapia_calliptera,PRJEB1254
SAMEA2661383,11649624,GCF_900246225.1,ERR715532,Astatotilapia_calliptera,PRJEB1254
SAMEA2661384,11649636,GCF_900246225.1,ERR715533,Astatotilapia_calliptera,PRJEB1254
SAMEA2661385,11649553,GCF_900246225.1,ERR715534,Astatotilapia_calliptera,PRJEB1254
SAMEA2661386,11649565,GCF_900246225.1,ERR715535,Astatotilapia_calliptera,PRJEB1254
SAMEA2661387,11649577,GCF_900246225.1,ERR715536,Astatotilapia_calliptera,PRJEB1254
SAMEA2661389,11649601,GCF_900246225.1,ERR715538,Astatotilapia_calliptera,PRJEB1254
SAMEA2661390,11649613,GCF_900246225.1,ERR715539,Astatotilapia_calliptera,PRJEB1254
