BioProject	Run	Assay Type	AvgSpotLen	Bases	BioSample	Bytes	Center Name	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Experiment	Instrument	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample Name	SRA Study	BioSampleModel	sex	Tissue	Isolate	dev_stage	AGE	Ecotype	Strain	Breed	Cultivar	use_species
PRJNA690558	SRR13394243	WGS	302	6439915044	SAMN17251310	2931201046	UNIVERSITY OF CALIFORNIA BERKELEY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9813451	Illumina NovaSeq 6000	CURA21	PAIRED	RANDOM	GENOMIC	Cyprinodon_dearborni	ILLUMINA	2021-01-09T00:00:00Z	CURA21	SRP301081	Model organism or animal	not collected	muscle	not applicable	not collected	not collected	not applicable	CURA21	not applicable	not applicable	0
PRJNA690558	SRR13394244	WGS	302	5069481324	SAMN17251309	2263744729	UNIVERSITY OF CALIFORNIA BERKELEY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9813450	Illumina NovaSeq 6000	CURA2	PAIRED	RANDOM	GENOMIC	Cyprinodon_dearborni	ILLUMINA	2021-01-09T00:00:00Z	CURA2	SRP301081	Model organism or animal	not collected	muscle	not applicable	not collected	not collected	not applicable	CURA2	not applicable	not applicable	0
PRJNA690558	SRR13394246	WGS	302	5968277114	SAMN17251308	2735812835	UNIVERSITY OF CALIFORNIA BERKELEY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9813448	Illumina NovaSeq 6000	CURA1	PAIRED	RANDOM	GENOMIC	Cyprinodon_dearborni	ILLUMINA	2021-01-09T00:00:00Z	CURA1	SRP301081	Model organism or animal	not collected	muscle	not applicable	not collected	not collected	not applicable	CURA1	not applicable	not applicable	0
PRJNA690558	SRR13394283	WGS	302	4042443046	SAMN17251434	1686165691	UNIVERSITY OF CALIFORNIA BERKELEY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9813411	Illumina NovaSeq 6000	VENA9	PAIRED	RANDOM	GENOMIC	Cyprinodon_dearborni	ILLUMINA	2021-01-09T00:00:00Z	VENA9	SRP301081	Model organism or animal	not collected	muscle	not applicable	not collected	not collected	not applicable	VENA9	not applicable	not applicable	0
PRJNA690558	SRR13394285	WGS	302	16085547706	SAMN17251432	6574375768	UNIVERSITY OF CALIFORNIA BERKELEY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9813409	Illumina NovaSeq 6000	VENA7	PAIRED	RANDOM	GENOMIC	Cyprinodon_dearborni	ILLUMINA	2021-01-09T00:00:00Z	VENA7	SRP301081	Model organism or animal	not collected	muscle	not applicable	not collected	not collected	not applicable	VENA7	not applicable	not applicable	0
PRJNA690558	SRR13394286	WGS	218	5722676822	SAMN17251431	2511222015	UNIVERSITY OF CALIFORNIA BERKELEY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9813408	Illumina NovaSeq 6000	VENA6	PAIRED	RANDOM	GENOMIC	Cyprinodon_dearborni	ILLUMINA	2021-01-11T00:00:00Z	VENA6	SRP301081	Model organism or animal	not collected	muscle	not applicable	not collected	not collected	not applicable	VENA6	not applicable	not applicable	0
PRJNA690558	SRR13394288	WGS	302	13491545282	SAMN17251429	5933842791	UNIVERSITY OF CALIFORNIA BERKELEY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9813406	Illumina NovaSeq 6000	VENA4	PAIRED	RANDOM	GENOMIC	Cyprinodon_dearborni	ILLUMINA	2021-01-09T00:00:00Z	VENA4	SRP301081	Model organism or animal	not collected	muscle	not applicable	not collected	not collected	not applicable	VENA4	not applicable	not applicable	0
PRJNA690558	SRR13394291	WGS	302	7112473272	SAMN17251427	3232373787	UNIVERSITY OF CALIFORNIA BERKELEY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9813403	Illumina NovaSeq 6000	VENA2	PAIRED	RANDOM	GENOMIC	Cyprinodon_dearborni	ILLUMINA	2021-01-09T00:00:00Z	VENA2	SRP301081	Model organism or animal	not collected	muscle	not applicable	not collected	not collected	not applicable	VENA2	not applicable	not applicable	0
PRJNA690558	SRR13394292	WGS	302	10337992124	SAMN17251426	3237126592	UNIVERSITY OF CALIFORNIA BERKELEY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9813402	Illumina NovaSeq 6000	VENA13	PAIRED	RANDOM	GENOMIC	Cyprinodon_dearborni	ILLUMINA	2021-01-09T00:00:00Z	VENA13	SRP301081	Model organism or animal	not collected	muscle	not applicable	not collected	not collected	not applicable	VENA13	not applicable	not applicable	0
PRJNA690558	SRR13394293	WGS	302	8174596098	SAMN17251425	2520210910	UNIVERSITY OF CALIFORNIA BERKELEY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9813401	Illumina NovaSeq 6000	VENA12.2	PAIRED	RANDOM	GENOMIC	Cyprinodon_dearborni	ILLUMINA	2021-01-09T00:00:00Z	VENA12.2	SRP301081	Model organism or animal	not collected	muscle	not applicable	not collected	not collected	not applicable	VENA12.2	not applicable	not applicable	0
