BioProject	Run	Assay Type	AvgSpotLen	Bases	BioSample	Bytes	Center Name	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Experiment	Instrument	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample Name	SRA Study	BioSampleModel	sex	Tissue	Isolate	dev_stage	AGE	Ecotype	Strain	Breed	Cultivar	use_species
PRJNA612146	SRR12601690	WGS	300	6880302900	SAMN14363118	2878657695	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085702	Illumina HiSeq 4000	40	PAIRED	RANDOM	GENOMIC	Hippocampus_barbouri	ILLUMINA	2020-09-06T00:00:00Z	Hbb_6	SRP280296	Model organism or animal	missing	muscle-40	Not applicable	missing	missing-40	Xiamen\, China	Not applicable	Not applicable	Not applicable-40	0
PRJNA612146	SRR12601702	WGS	300	6064323300	SAMN14363114	2521701356	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085690	Illumina HiSeq 4000	36	PAIRED	RANDOM	GENOMIC	Hippocampus_barbouri	ILLUMINA	2020-09-06T00:00:00Z	Hbb_2	SRP280296	Model organism or animal	missing	muscle-36	Not applicable	missing	missing-36	Xiamen\, China	Not applicable	Not applicable	Not applicable-36	0
PRJNA612146	SRR12601713	WGS	300	5980054500	SAMN14363113	2503685770	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085679	Illumina HiSeq 4000	35	PAIRED	RANDOM	GENOMIC	Hippocampus_barbouri	ILLUMINA	2020-09-06T00:00:00Z	Hbb_1	SRP280296	Model organism or animal	missing	muscle-35	Not applicable	missing	missing-35	Xiamen\, China	Not applicable	Not applicable	Not applicable-35	0
PRJNA612146	SRR12601854	WGS	300	9141949800	SAMN14363132	3579519173	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085538	Illumina HiSeq 4000	54	PAIRED	RANDOM	GENOMIC	Hippocampus_barbouri	ILLUMINA	2020-09-06T00:00:00Z	Hbb_20	SRP280296	Model organism or animal	missing	muscle-54	Not applicable	missing	missing-54	Brunei Bay\, Philippines	Not applicable	Not applicable	Not applicable-54	0
PRJNA612146	SRR12601855	WGS	300	8501444700	SAMN14363131	3335368260	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085537	Illumina HiSeq 4000	53	PAIRED	RANDOM	GENOMIC	Hippocampus_barbouri	ILLUMINA	2020-09-06T00:00:00Z	Hbb_19	SRP280296	Model organism or animal	missing	muscle-53	Not applicable	missing	missing-53	Brunei Bay\, Philippines	Not applicable	Not applicable	Not applicable-53	0
PRJNA612146	SRR12601857	WGS	300	10950503100	SAMN14363129	4275237770	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085535	Illumina HiSeq 4000	51	PAIRED	RANDOM	GENOMIC	Hippocampus_barbouri	ILLUMINA	2020-09-06T00:00:00Z	Hbb_17	SRP280296	Model organism or animal	missing	muscle-51	Not applicable	missing	missing-51	Brunei Bay\, Philippines	Not applicable	Not applicable	Not applicable-51	0
PRJNA612146	SRR12601860	WGS	300	8050609500	SAMN14363127	3405313758	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085532	Illumina HiSeq 4000	49	PAIRED	RANDOM	GENOMIC	Hippocampus_barbouri	ILLUMINA	2020-09-06T00:00:00Z	Hbb_15	SRP280296	Model organism or animal	missing	muscle-49	Not applicable	missing	missing-49	Brunei Bay\, Philippines	Not applicable	Not applicable	Not applicable-49	0
PRJNA612146	SRR12601862	WGS	300	6705232800	SAMN14363125	2590244027	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085530	Illumina HiSeq 4000	47	PAIRED	RANDOM	GENOMIC	Hippocampus_barbouri	ILLUMINA	2020-09-06T00:00:00Z	Hbb_13	SRP280296	Model organism or animal	missing	muscle-47	Not applicable	missing	missing-47	Brunei Bay\, Philippines	Not applicable	Not applicable	Not applicable-47	0
PRJNA612146	SRR12601864	WGS	300	8524482300	SAMN14363123	3633021598	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085528	Illumina HiSeq 4000	45	PAIRED	RANDOM	GENOMIC	Hippocampus_barbouri	ILLUMINA	2020-09-06T00:00:00Z	Hbb_11	SRP280296	Model organism or animal	missing	muscle-45	Not applicable	missing	missing-45	Brunei Bay\, Philippines	Not applicable	Not applicable	Not applicable-45	0
PRJNA612146	SRR12601865	WGS	300	7549743600	SAMN14363122	3197174527	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085527	Illumina HiSeq 4000	44	PAIRED	RANDOM	GENOMIC	Hippocampus_barbouri	ILLUMINA	2020-09-06T00:00:00Z	Hbb_10	SRP280296	Model organism or animal	missing	muscle-44	Not applicable	missing	missing-44	Xiamen\, China	Not applicable	Not applicable	Not applicable-44	0
