BioProject	Run	Assay Type	AvgSpotLen	Bases	BioSample	Bytes	Center Name	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Experiment	Instrument	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample Name	SRA Study	BioSampleModel	sex	Tissue	Isolate	dev_stage	AGE	Ecotype	Strain	Breed	Cultivar	use_species
PRJNA690558	SRR13394201	WGS	302	19078776010	SAMN17251268	8433104485	UNIVERSITY OF CALIFORNIA BERKELEY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9813493	Illumina NovaSeq 6000	BAVA4	PAIRED	RANDOM	GENOMIC	Cyprinodon_higuey	ILLUMINA	2021-01-09T00:00:00Z	BAVA4	SRP301081	Model organism or animal	not collected	muscle	not applicable	not collected	not collected	not applicable	BAVA4	not applicable	not applicable	0
PRJNA690558	SRR13394212	WGS	301	12916389854	SAMN17251267	5346086031	UNIVERSITY OF CALIFORNIA BERKELEY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9813482	Illumina NovaSeq 6000	BAVA2	PAIRED	RANDOM	GENOMIC	Cyprinodon_higuey	ILLUMINA	2021-01-09T00:00:00Z	BAVA2	SRP301081	Model organism or animal	not collected	muscle	not applicable	not collected	not collected	not applicable	BAVA2	not applicable	not applicable	0
PRJNA690558	SRR13394223	WGS	302	6170920020	SAMN17251266	1910984925	UNIVERSITY OF CALIFORNIA BERKELEY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9813471	Illumina NovaSeq 6000	BAVA14	PAIRED	RANDOM	GENOMIC	Cyprinodon_higuey	ILLUMINA	2021-01-09T00:00:00Z	BAVA14	SRP301081	Model organism or animal	not collected	muscle	not applicable	not collected	not collected	not applicable	BAVA14	not applicable	not applicable	0
PRJNA690558	SRR13394234	WGS	302	6730569810	SAMN17251265	2091731544	UNIVERSITY OF CALIFORNIA BERKELEY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9813460	Illumina NovaSeq 6000	BAVA13	PAIRED	RANDOM	GENOMIC	Cyprinodon_higuey	ILLUMINA	2021-01-09T00:00:00Z	BAVA13	SRP301081	Model organism or animal	not collected	muscle	not applicable	not collected	not collected	not applicable	BAVA13	not applicable	not applicable	0
PRJNA690558	SRR13394256	WGS	302	6758327838	SAMN17251263	2088746559	UNIVERSITY OF CALIFORNIA BERKELEY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9813438	Illumina NovaSeq 6000	BAVA11	PAIRED	RANDOM	GENOMIC	Cyprinodon_higuey	ILLUMINA	2021-01-09T00:00:00Z	BAVA11	SRP301081	Model organism or animal	not collected	muscle	not applicable	not collected	not collected	not applicable	BAVA11	not applicable	not applicable	0
PRJNA690558	SRR13394322	WGS	302	9694794336	SAMN17251273	3062410060	UNIVERSITY OF CALIFORNIA BERKELEY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9813372	Illumina NovaSeq 6000	BAVA9	PAIRED	RANDOM	GENOMIC	Cyprinodon_higuey	ILLUMINA	2021-01-09T00:00:00Z	BAVA9	SRP301081	Model organism or animal	not collected	muscle	not applicable	not collected	not collected	not applicable	BAVA9	not applicable	not applicable	0
PRJNA690558	SRR13394344	WGS	302	16843603342	SAMN17251271	7323988936	UNIVERSITY OF CALIFORNIA BERKELEY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9813350	Illumina NovaSeq 6000	BAVA7	PAIRED	RANDOM	GENOMIC	Cyprinodon_higuey	ILLUMINA	2021-01-09T00:00:00Z	BAVA7	SRP301081	Model organism or animal	not collected	muscle	not applicable	not collected	not collected	not applicable	BAVA7	not applicable	not applicable	0
PRJNA690558	SRR13394355	WGS	302	5899861430	SAMN17251270	2549608346	UNIVERSITY OF CALIFORNIA BERKELEY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9813339	Illumina NovaSeq 6000	BAVA6	PAIRED	RANDOM	GENOMIC	Cyprinodon_higuey	ILLUMINA	2021-01-09T00:00:00Z	BAVA6	SRP301081	Model organism or animal	not collected	muscle	not applicable	not collected	not collected	not applicable	BAVA6	not applicable	not applicable	0
PRJNA690558	SRR13394366	WGS	302	4070269024	SAMN17251269	1624062596	UNIVERSITY OF CALIFORNIA BERKELEY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9813328	Illumina NovaSeq 6000	BAVA5	PAIRED	RANDOM	GENOMIC	Cyprinodon_higuey	ILLUMINA	2021-01-09T00:00:00Z	BAVA5	SRP301081	Model organism or animal	not collected	muscle	not applicable	not collected	not collected	not applicable	BAVA5	not applicable	not applicable	0
PRJNA690558	SRR13394333	WGS	302	7595743940	SAMN17251272	3270404476	UNIVERSITY OF CALIFORNIA BERKELEY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9813361	Illumina NovaSeq 6000	BAVA8	PAIRED	RANDOM	GENOMIC	Cyprinodon_higuey	ILLUMINA	2021-01-09T00:00:00Z	BAVA8	SRP301081	Model organism or animal	not collected	muscle	not applicable	not collected	not collected	not applicable	BAVA8	not applicable	not applicable	0
